Unnamed: 0.1,Unnamed: 0,date,arrival,cargo,time,flight,status,statusCode,origin
7639.0,0.0,2024-03-05,True,True,00:20,"[{'no': 'LD 681', 'airline': 'AHK'}]",At gate 01:13,,['TPE']
7640.0,1.0,2024-03-05,True,True,00:25,"[{'no': 'KZ 203', 'airline': 'NCA'}]",At gate 00:35,,['NRT']
7641.0,2.0,2024-03-05,True,True,00:25,"[{'no': 'LD 392', 'airline': 'AHK'}]",At gate 00:20,,['PEN']
7642.0,3.0,2024-03-05,True,True,00:45,"[{'no': 'LD 129', 'airline': 'AHK'}]",At gate 00:48,,['ICN']
7643.0,4.0,2024-03-05,True,True,00:45,"[{'no': 'LD 456', 'airline': 'AHK'}]",At gate 01:04,,"['CEB', 'MNL']"
7644.0,5.0,2024-03-05,True,True,01:00,"[{'no': 'LD 205', 'airline': 'AHK'}]",At gate 00:46,,['KIX']
7645.0,6.0,2024-03-05,True,True,01:00,"[{'no': 'CI 5835', 'airline': 'CAL'}]",At gate 03:16,,['TPE']
7646.0,7.0,2024-03-05,True,True,01:10,"[{'no': 'LD 769', 'airline': 'AHK'}]",At gate 00:23,,['PEK']
7647.0,8.0,2024-03-05,True,True,01:10,"[{'no': 'NH 8511', 'airline': 'ANA'}]",At gate 00:59,,['NRT']
7648.0,9.0,2024-03-05,True,True,01:15,"[{'no': 'LD 217', 'airline': 'AHK'}]",At gate 01:03,,['NGO']
7649.0,10.0,2024-03-05,True,True,01:15,"[{'no': 'CX 2081', 'airline': 'CPA'}]",At gate 04:55,,"['LAX', 'ANC']"
7650.0,11.0,2024-03-05,True,True,01:20,"[{'no': 'LD 562', 'airline': 'AHK'}]",At gate 01:23,,"['PEN', 'SGN']"
7651.0,12.0,2024-03-05,True,True,01:20,"[{'no': '8K 528', 'airline': 'KMI'}]",At gate 01:11,,['HAN']
7652.0,13.0,2024-03-05,True,True,01:20,"[{'no': 'KE 313', 'airline': 'KAL'}]",At gate 01:20,,['ICN']
7653.0,14.0,2024-03-05,True,True,01:25,"[{'no': 'LD 326', 'airline': 'AHK'}]",At gate 01:29,,['SIN']
7654.0,15.0,2024-03-05,True,True,01:25,"[{'no': 'LD 783', 'airline': 'AHK'}]",At gate 01:27,,['PVG']
7655.0,16.0,2024-03-05,True,True,01:25,"[{'no': 'LD 842', 'airline': 'AHK'}]",At gate 01:20,,['BKK']
7656.0,17.0,2024-03-05,True,True,01:30,"[{'no': 'LD 209', 'airline': 'AHK'}]",At gate 01:57,,['NRT']
7657.0,18.0,2024-03-05,True,True,01:30,"[{'no': 'TH 3507', 'airline': 'RMY'}]",At gate 01:33,,['SZB']
7658.0,19.0,2024-03-05,True,True,01:50,"[{'no': 'BR 6521', 'airline': 'EVA'}]",At gate 01:48,,['TPE']
7659.0,20.0,2024-03-05,True,True,02:00,"[{'no': 'K4 207', 'airline': 'CKS'}]",At gate 01:50,,"['LEJ', 'SIN']"
7660.0,21.0,2024-03-05,True,True,02:15,"[{'no': '3S 590', 'airline': 'BOX'}]",At gate 02:15,,"['LEJ', 'NRT']"
7661.0,22.0,2024-03-05,True,True,02:20,"[{'no': 'QR 8058', 'airline': 'QTR'}]",At gate 02:39,,"['DOH', 'ALA']"
7662.0,23.0,2024-03-05,True,True,02:50,"[{'no': '3S 506', 'airline': 'BOX'}]",At gate 02:44,,"['FRA', 'TAS']"
7663.0,24.0,2024-03-05,True,True,02:55,"[{'no': 'ES 727', 'airline': 'DHX'}]",At gate 02:35,,['BAH']
7664.0,25.0,2024-03-05,True,True,02:55,"[{'no': 'QY 546', 'airline': 'BCS'}]",At gate 03:06,,"['LEJ', 'DEL']"
7665.0,26.0,2024-03-05,True,True,03:00,"[{'no': 'AK 8578', 'airline': 'AXM'}]",At gate 02:09,,['KCH']
7666.0,27.0,2024-03-05,True,True,03:55,"[{'no': '3V 846', 'airline': 'TAY'}]",At gate 04:13,,['LEJ']
7667.0,28.0,2024-03-05,True,True,03:55,"[{'no': 'CX 2071', 'airline': 'CPA'}]",At gate 22:38,,"['IAH', 'ANC']"
7668.0,29.0,2024-03-05,True,True,04:25,"[{'no': 'LD 721', 'airline': 'AHK'}]",At gate 03:49,,['CTU']
7669.0,30.0,2024-03-05,True,True,04:25,"[{'no': 'BR 6537', 'airline': 'EVA'}]",Cancelled,,['TPE']
7670.0,31.0,2024-03-05,True,True,04:30,"[{'no': 'FX 5217', 'airline': 'FDX'}]",At gate 04:36,,['KIX']
7671.0,32.0,2024-03-05,True,True,04:30,"[{'no': 'RH 4569', 'airline': 'HKC'}]",At gate 16:27,,['TPE']
7672.0,33.0,2024-03-05,True,True,04:50,"[{'no': 'K4 612', 'airline': 'CKS'}]",At gate 04:37,,"['CVG', 'ICN']"
7673.0,34.0,2024-03-05,True,True,04:50,"[{'no': 'CX 3265', 'airline': 'CPA'}]",At gate 05:55,,['CKG']
7674.0,35.0,2024-03-05,True,True,04:55,"[{'no': 'CK 263', 'airline': 'CKK'}]",Cancelled,,['PVG']
7675.0,36.0,2024-03-05,True,True,05:00,"[{'no': 'K4 250', 'airline': 'CKS'}]",At gate 04:53,,"['CVG', 'ICN']"
7676.0,37.0,2024-03-05,True,True,05:10,"[{'no': 'RH 354', 'airline': 'HKC'}]",Cancelled,,['MNL']
7677.0,38.0,2024-03-05,True,True,06:00,"[{'no': '5Y 9157', 'airline': 'GTI'}]",Cancelled,,"['MIA', 'ANC']"
7678.0,39.0,2024-03-05,True,True,06:00,"[{'no': '5Y 9321', 'airline': 'GTI'}]",At gate 06:17,,"['LAX', 'ANC']"
7679.0,40.0,2024-03-05,True,True,06:00,"[{'no': 'EK 9786', 'airline': 'UAE'}]",At gate 06:33,,['DWC']
7680.0,41.0,2024-03-05,True,True,06:05,"[{'no': 'CX 044', 'airline': 'CPA'}]",At gate 06:36,,['BOM']
7681.0,42.0,2024-03-05,True,True,06:40,"[{'no': 'O3 6925', 'airline': 'CSS'}]",At gate 06:47,,['NGB']
7682.0,43.0,2024-03-05,True,True,07:00,"[{'no': 'RH 352', 'airline': 'HKC'}]",At gate 05:30,,['MNL']
7683.0,44.0,2024-03-05,True,True,07:00,"[{'no': 'SV 988', 'airline': 'SVA'}]",At gate 08:24,,['JED']
7684.0,45.0,2024-03-05,True,True,07:35,"[{'no': 'K4 281', 'airline': 'CKS'}]",At gate 07:56,,"['CVG', 'LEJ', 'MXP']"
7685.0,46.0,2024-03-05,True,True,08:00,"[{'no': '5X 067', 'airline': 'UPS'}]",At gate 08:18,,"['SDF', 'SGN']"
7686.0,47.0,2024-03-05,True,True,08:05,"[{'no': 'ET 3728', 'airline': 'ETH'}]",At gate 12:58 (06/03/2024),,['LGG']
7687.0,48.0,2024-03-05,True,True,08:10,"[{'no': 'CX 3195', 'airline': 'CPA'}]",At gate 10:49,,"['JFK', 'YYZ', 'ANC']"
7688.0,49.0,2024-03-05,True,True,08:35,"[{'no': 'RH 830', 'airline': 'HKC'}]",Cancelled,,['PVG']
7689.0,50.0,2024-03-05,True,True,08:40,"[{'no': 'CX 3251', 'airline': 'CPA'}]",At gate 08:41,,['PVG']
7690.0,51.0,2024-03-05,True,True,08:40,"[{'no': 'EK 9880', 'airline': 'UAE'}]",At gate 08:30,,['DWC']
7691.0,52.0,2024-03-05,True,True,08:45,"[{'no': '3S 582', 'airline': 'BOX'}]",At gate 08:21,,"['LEJ', 'ICN']"
7692.0,53.0,2024-03-05,True,True,09:00,"[{'no': 'EK 9882', 'airline': 'UAE'}]",At gate 08:57,,['DWC']
7693.0,54.0,2024-03-05,True,True,09:05,"[{'no': 'EK 9282', 'airline': 'UAE'}]",Cancelled,,['DWC']
7694.0,55.0,2024-03-05,True,True,09:30,"[{'no': 'AK 8008', 'airline': 'AXM'}]",At gate 10:01,,['BKI']
7695.0,56.0,2024-03-05,True,True,09:40,"[{'no': 'CI 5825', 'airline': 'CAL'}]",At gate 11:12,,['TPE']
7696.0,57.0,2024-03-05,True,True,10:00,"[{'no': '5Y 9869', 'airline': 'GTI'}]",At gate 03:45 (07/03/2024),,"['MIA', 'ANC']"
7697.0,58.0,2024-03-05,True,True,10:05,"[{'no': 'CV 9521', 'airline': 'CLX'}]",At gate 11:04,,"['LUX', 'KUL']"
7698.0,59.0,2024-03-05,True,True,10:35,"[{'no': 'CX 014', 'airline': 'CPA'}]",At gate 11:03,,"['FRA', 'MXP']"
7699.0,60.0,2024-03-05,True,True,10:50,"[{'no': 'N8 520', 'airline': 'NCR'}]",At gate 10:35,,['TLV']
7700.0,61.0,2024-03-05,True,True,11:20,"[{'no': '5Y 8051', 'airline': 'GTI'}]",At gate 12:55,,"['MIA', 'PDX']"
7701.0,62.0,2024-03-05,True,True,11:45,"[{'no': '2C 610', 'airline': 'CMA'}]",At gate 11:54,,['CDG']
7702.0,63.0,2024-03-05,True,True,11:45,"[{'no': 'QR 8404', 'airline': 'QTR'}]",At gate 11:36,,['DOH']
7703.0,64.0,2024-03-05,True,True,12:20,"[{'no': 'RH 387', 'airline': 'HKC'}]",At gate 09:51,,['RUH']
7704.0,65.0,2024-03-05,True,True,12:20,"[{'no': 'RH 963', 'airline': 'HKC'}]",At gate 13:26,,['KIX']
7705.0,66.0,2024-03-05,True,True,12:25,"[{'no': '5X 052', 'airline': 'UPS'}]",Cancelled,,"['SDF', 'ANC']"
7706.0,67.0,2024-03-05,True,True,13:05,"[{'no': 'RH 332', 'airline': 'HKC'}]",At gate 05:22 (06/03/2024),,['BKK']
7707.0,68.0,2024-03-05,True,True,13:05,"[{'no': 'ET 3228', 'airline': 'ETH'}]",Cancelled,,['ADD']
7708.0,69.0,2024-03-05,True,True,13:20,"[{'no': 'K4 290', 'airline': 'CKS'}]",At gate 14:38,,"['CVG', 'LEJ']"
7709.0,70.0,2024-03-05,True,True,13:25,"[{'no': 'WW 861', 'airline': 'KXP'}]",Cancelled,,['BKI']
7710.0,71.0,2024-03-05,True,True,13:55,"[{'no': 'ET 3718', 'airline': 'ETH'}]",At gate 19:06,,['LGG']
7711.0,72.0,2024-03-05,True,True,14:15,"[{'no': 'MH 6114', 'airline': 'MAS'}]",At gate 14:33,,['KUL']
7712.0,73.0,2024-03-05,True,True,14:40,"[{'no': 'C8 9261', 'airline': 'ICV'}]",At gate 15:48,,"['MXP', 'DWC']"
7713.0,74.0,2024-03-05,True,True,14:45,"[{'no': '5X 167', 'airline': 'UPS'}]",At gate 14:53,,"['SDF', 'HAN']"
7714.0,75.0,2024-03-05,True,True,14:45,"[{'no': 'EK 9836', 'airline': 'UAE'}]",At gate 14:00,,['DWC']
7715.0,76.0,2024-03-05,True,True,14:50,"[{'no': 'CX 005', 'airline': 'CPA'}]",At gate 14:31,,"['NRT', 'TPE']"
7716.0,77.0,2024-03-05,True,True,14:50,"[{'no': 'CX 3259', 'airline': 'CPA'}]",At gate 15:16,,['PVG']
7717.0,78.0,2024-03-05,True,True,14:55,"[{'no': 'OZ 967', 'airline': 'AAR'}]",At gate 18:02,,['ICN']
7718.0,79.0,2024-03-05,True,True,15:00,"[{'no': '3S 594', 'airline': 'BOX'}]",At gate 15:17,,"['LEJ', 'NRT']"
7719.0,80.0,2024-03-05,True,True,15:10,"[{'no': '5X 1938', 'airline': 'UPS'}]",Cancelled,,"['ONT', 'HNL']"
7720.0,81.0,2024-03-05,True,True,15:15,"[{'no': 'CV 4981', 'airline': 'CLX'}]",At gate 14:49,,"['LUX', 'DWC']"
7721.0,82.0,2024-03-05,True,True,15:20,"[{'no': 'KE 8313', 'airline': 'KAL'}]",At gate 15:10,,['ICN']
7722.0,83.0,2024-03-05,True,True,15:30,"[{'no': '7L 991', 'airline': 'AZG'}]",Cancelled,,"['GYD', 'KGF']"
7723.0,84.0,2024-03-05,True,True,15:40,"[{'no': '5C 851', 'airline': 'ICL'}]",At gate 15:33,,['TLV']
7724.0,85.0,2024-03-05,True,True,16:15,"[{'no': 'EK 9838', 'airline': 'UAE'}]",At gate 18:23,,['DWC']
7725.0,86.0,2024-03-05,True,True,16:25,"[{'no': 'LH 8474', 'airline': 'GEC'}]",At gate 16:37,,"['FRA', 'BLR']"
7726.0,87.0,2024-03-05,True,True,16:30,"[{'no': '7L 1147', 'airline': 'AZG'}]",At gate 19:49,,"['GYD', 'ALA']"
7727.0,88.0,2024-03-05,True,True,16:40,"[{'no': 'FX 5235', 'airline': 'FDX'}]",At gate 16:21,,"['MEM', 'ANC', 'ICN']"
7728.0,89.0,2024-03-05,True,True,16:45,"[{'no': '5X 1934', 'airline': 'UPS'}]",At gate 16:33,,"['JFK', 'ANC']"
7729.0,90.0,2024-03-05,True,True,17:05,"[{'no': 'CX 3291', 'airline': 'CPA'}]",At gate 16:25,,"['ATL', 'ANC']"
7730.0,91.0,2024-03-05,True,True,17:15,"[{'no': 'D0 002', 'airline': 'DHK'}]",At gate 17:15,,"['EMA', 'LEJ', 'CVG', 'NGO']"
7731.0,92.0,2024-03-05,True,True,17:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",At gate 17:11,,['ICN']
7732.0,93.0,2024-03-05,True,True,18:00,"[{'no': '7L 647', 'airline': 'AZG'}]",At gate 02:12 (06/03/2024),,['GYD']
7733.0,94.0,2024-03-05,True,True,18:00,"[{'no': 'SQ 7364', 'airline': 'SIA'}]",At gate 19:14,,['SIN']
7734.0,95.0,2024-03-05,True,True,18:00,"[{'no': 'PO 775', 'airline': 'PAC'}]",At gate 23:23,,"['CVG', 'NRT']"
7735.0,96.0,2024-03-05,True,True,18:05,"[{'no': 'CI 5821', 'airline': 'CAL'}]",At gate 18:13,,['TPE']
7736.0,97.0,2024-03-05,True,True,18:30,"[{'no': '7L 8215', 'airline': 'AZG'}]",Cancelled,,"['ANC', 'JFK']"
7737.0,98.0,2024-03-05,True,True,18:40,"[{'no': '3G 802', 'airline': 'WCM'}]",At gate 20:03,,['TWU']
7738.0,99.0,2024-03-05,True,True,18:50,"[{'no': 'EK 9784', 'airline': 'UAE'}]",At gate 19:03,,['DWC']
7739.0,100.0,2024-03-05,True,True,19:30,"[{'no': 'RH 372', 'airline': 'HKC'}]",At gate 19:29,,['SIN']
7740.0,101.0,2024-03-05,True,True,19:45,"[{'no': 'CX 2087', 'airline': 'CPA'}]",At gate 19:47,,"['JFK', 'ANC']"
7741.0,102.0,2024-03-05,True,True,22:05,"[{'no': 'GM 350', 'airline': 'TMG'}]",Cancelled,,['BPN']
7742.0,103.0,2024-03-05,True,True,22:05,"[{'no': 'QR 8410', 'airline': 'QTR'}]",At gate 00:17 (06/03/2024),,"['DOH', 'ALA']"
7743.0,104.0,2024-03-05,True,True,22:15,"[{'no': 'EK 9898', 'airline': 'UAE'}]",At gate 10:13,,['DWC']
7744.0,105.0,2024-03-05,True,True,22:55,"[{'no': 'CX 2025', 'airline': 'CPA'}]",At gate 21:47,,['TPE']
7745.0,106.0,2024-03-05,True,True,23:00,"[{'no': 'N8 512', 'airline': 'NCR'}]",At gate 23:15,,['RZE']
7746.0,107.0,2024-03-05,True,True,23:00,"[{'no': 'BR 6089', 'airline': 'EVA'}]",Cancelled,,['TPE']
7747.0,108.0,2024-03-05,True,True,23:10,"[{'no': 'CX 097', 'airline': 'CPA'}]",At gate 22:27,,"['NLU', 'GDL', 'ANC']"
7748.0,109.0,2024-03-05,True,True,23:20,"[{'no': 'ES 723', 'airline': 'DHX'}]",At gate 22:44,,['BAH']
7749.0,110.0,2024-03-05,True,True,23:40,"[{'no': 'EK 9280', 'airline': 'UAE'}]",At gate 23:10,,['DWC']
7750.0,111.0,2024-03-05,True,True,23:40,"[{'no': 'EK 9820', 'airline': 'UAE'}]",Cancelled,,['DWC']
7751.0,0.0,2024-03-06,True,True,00:00,"[{'no': 'K4 281', 'airline': 'CKS'}]",At gate 00:35,,"['LAX', 'LEJ']"
7752.0,1.0,2024-03-06,True,True,00:05,"[{'no': 'CX 2083', 'airline': 'CPA'}]",At gate 22:52 (05/03/2024),,"['PDX', 'ANC']"
7753.0,2.0,2024-03-06,True,True,00:20,"[{'no': 'LD 681', 'airline': 'AHK'}]",At gate 00:21,,['TPE']
7754.0,3.0,2024-03-06,True,True,00:25,"[{'no': 'KZ 203', 'airline': 'NCA'}]",At gate 23:49 (05/03/2024),,['NRT']
7755.0,4.0,2024-03-06,True,True,00:25,"[{'no': 'LD 392', 'airline': 'AHK'}]",At gate 23:59 (05/03/2024),,['PEN']
7756.0,5.0,2024-03-06,True,True,00:40,"[{'no': 'NH 8511', 'airline': 'ANA'}]",At gate 00:06,,['NRT']
7757.0,6.0,2024-03-06,True,True,00:45,"[{'no': 'LD 129', 'airline': 'AHK'}]",At gate 00:33,,['ICN']
7758.0,7.0,2024-03-06,True,True,00:45,"[{'no': 'LD 456', 'airline': 'AHK'}]",At gate 00:46,,"['CEB', 'MNL']"
7759.0,8.0,2024-03-06,True,True,00:55,"[{'no': 'HJ 021', 'airline': 'TMN'}]",At gate 01:48,,['SYD']
7760.0,9.0,2024-03-06,True,True,01:00,"[{'no': 'LD 205', 'airline': 'AHK'}]",At gate 00:51,,['KIX']
7761.0,10.0,2024-03-06,True,True,01:00,"[{'no': 'CI 5835', 'airline': 'CAL'}]",At gate 01:05,,['TPE']
7762.0,11.0,2024-03-06,True,True,01:00,"[{'no': 'ET 3798', 'airline': 'ETH'}]",At gate 06:38,,['LGG']
7763.0,12.0,2024-03-06,True,True,01:10,"[{'no': 'LD 769', 'airline': 'AHK'}]",At gate 01:00,,['PEK']
7764.0,13.0,2024-03-06,True,True,01:15,"[{'no': 'LD 217', 'airline': 'AHK'}]",At gate 00:49,,['NGO']
7765.0,14.0,2024-03-06,True,True,01:15,"[{'no': 'CX 035', 'airline': 'CPA'}]",Cancelled,,"['KIX', 'ICN']"
7766.0,15.0,2024-03-06,True,True,01:20,"[{'no': 'LD 562', 'airline': 'AHK'}]",At gate 01:33,,['SGN']
7767.0,16.0,2024-03-06,True,True,01:20,"[{'no': '8K 525', 'airline': 'KMI'}]",At gate 01:31,,['HAN']
7768.0,17.0,2024-03-06,True,True,01:20,"[{'no': 'KE 313', 'airline': 'KAL'}]",At gate 01:53,,['ICN']
7769.0,18.0,2024-03-06,True,True,01:25,"[{'no': 'LD 326', 'airline': 'AHK'}]",At gate 01:58,,['SIN']
7770.0,19.0,2024-03-06,True,True,01:25,"[{'no': 'LD 783', 'airline': 'AHK'}]",At gate 01:19,,['PVG']
7771.0,20.0,2024-03-06,True,True,01:25,"[{'no': 'LD 842', 'airline': 'AHK'}]",At gate 01:26,,['BKK']
7772.0,21.0,2024-03-06,True,True,01:25,"[{'no': 'BR 6537', 'airline': 'EVA'}]",At gate 01:00,,['TPE']
7773.0,22.0,2024-03-06,True,True,01:30,"[{'no': 'LD 209', 'airline': 'AHK'}]",At gate 01:41,,['NRT']
7774.0,23.0,2024-03-06,True,True,01:30,"[{'no': 'TH 3507', 'airline': 'RMY'}]",At gate 01:48,,['SZB']
7775.0,24.0,2024-03-06,True,True,01:40,"[{'no': 'CX 048', 'airline': 'CPA'}]",At gate 02:32,,"['DAC', 'HAN']"
7776.0,25.0,2024-03-06,True,True,02:00,"[{'no': 'RH 318', 'airline': 'HKC'}]",At gate 05:37,,['HAN']
7777.0,26.0,2024-03-06,True,True,02:10,"[{'no': '5Y 8766', 'airline': 'GTI'}]",At gate 23:14,,"['LAX', 'ICN']"
7778.0,27.0,2024-03-06,True,True,02:40,"[{'no': 'CX 2022', 'airline': 'CPA'}]",At gate 03:38,,"['SYD', 'MEL']"
7779.0,28.0,2024-03-06,True,True,02:40,"[{'no': '5X 004', 'airline': 'UPS'}]",At gate 03:22,,"['PHL', 'CGN', 'STN']"
7780.0,29.0,2024-03-06,True,True,02:55,"[{'no': 'ES 725', 'airline': 'DHX'}]",At gate 02:58,,['BAH']
7781.0,30.0,2024-03-06,True,True,02:55,"[{'no': 'QY 548', 'airline': 'BCS'}]",At gate 02:20,,"['LEJ', 'DEL']"
7782.0,31.0,2024-03-06,True,True,03:00,"[{'no': 'AK 8578', 'airline': 'AXM'}]",At gate 01:40,,['KCH']
7783.0,32.0,2024-03-06,True,True,03:25,"[{'no': 'K4 252', 'airline': 'CKS'}]",At gate 03:14,,"['MIA', 'ANC']"
7784.0,33.0,2024-03-06,True,True,03:25,"[{'no': 'N8 569', 'airline': 'NCR'}]",At gate 02:44,,['AMM']
7785.0,34.0,2024-03-06,True,True,03:35,"[{'no': 'D0 516', 'airline': 'DHK'}]",At gate 03:03,,"['EMA', 'DXB']"
7786.0,35.0,2024-03-06,True,True,03:50,"[{'no': 'CX 099', 'airline': 'CPA'}]",At gate 02:44,,"['ORD', 'ANC']"
7787.0,36.0,2024-03-06,True,True,04:10,"[{'no': 'K4 614', 'airline': 'CKS'}]",At gate 03:50,,"['CVG', 'ANC']"
7788.0,37.0,2024-03-06,True,True,04:20,"[{'no': 'CX 3261', 'airline': 'CPA'}]",At gate 05:06,,['CKG']
7789.0,38.0,2024-03-06,True,True,04:25,"[{'no': 'LD 721', 'airline': 'AHK'}]",At gate 03:50,,['CTU']
7790.0,39.0,2024-03-06,True,True,04:30,"[{'no': 'FX 5021', 'airline': 'FDX'}]",At gate 04:19,,['KIX']
7791.0,40.0,2024-03-06,True,True,04:30,"[{'no': 'RH 4569', 'airline': 'HKC'}]",At gate 12:45,,['TPE']
7792.0,41.0,2024-03-06,True,True,04:30,"[{'no': '3S 522', 'airline': 'BOX'}]",At gate 03:45,,"['LEJ', 'BAH']"
7793.0,42.0,2024-03-06,True,True,04:55,"[{'no': 'CK 263', 'airline': 'CKK'}]",At gate 06:43,,['PVG']
7794.0,43.0,2024-03-06,True,True,05:00,"[{'no': '7L 8114', 'airline': 'AZG'}]",At gate 03:01 (07/03/2024),,"['GYD', 'DMM']"
7795.0,44.0,2024-03-06,True,True,05:35,"[{'no': '3S 580', 'airline': 'BOX'}]",At gate 05:39,,"['LEJ', 'ICN']"
7796.0,45.0,2024-03-06,True,True,05:55,"[{'no': 'RH 359', 'airline': 'HKC'}]",At gate 22:15,,['MXP']
7797.0,46.0,2024-03-06,True,True,06:00,"[{'no': 'CV 7932', 'airline': 'CLX'}]",At gate 05:41,,['LUX']
7798.0,47.0,2024-03-06,True,True,06:20,"[{'no': '5Y 8028', 'airline': 'GTI'}]",Cancelled,,"['MIA', 'PDX']"
7799.0,48.0,2024-03-06,True,True,06:35,"[{'no': '5Y 8013', 'airline': 'GTI'}]",At gate 06:34,,['DFW']
7800.0,49.0,2024-03-06,True,True,06:40,"[{'no': 'O3 6925', 'airline': 'CSS'}]",At gate 06:39,,['NGB']
7801.0,50.0,2024-03-06,True,True,06:40,"[{'no': 'QR 8840', 'airline': 'QTR'}]",At gate 07:50,,['DOH']
7802.0,51.0,2024-03-06,True,True,07:05,"[{'no': 'CV 9932', 'airline': 'CLX'}]",At gate 10:20,,"['LUX', 'DWC']"
7803.0,52.0,2024-03-06,True,True,07:05,"[{'no': 'CX 3020', 'airline': 'CPA'}]",At gate 06:28,,"['RUH', 'DWC']"
7804.0,53.0,2024-03-06,True,True,07:20,"[{'no': 'OZ 952', 'airline': 'AAR'}]",At gate 07:17,,"['ICN', 'HAN']"
7805.0,54.0,2024-03-06,True,True,07:25,"[{'no': '5Y 8105', 'airline': 'GTI'}]",At gate 07:06,,"['ORD', 'ICN']"
7806.0,55.0,2024-03-06,True,True,07:30,"[{'no': 'CX 051', 'airline': 'CPA'}]",At gate 09:05,,['PVG']
7807.0,56.0,2024-03-06,True,True,07:30,"[{'no': 'EK 9238', 'airline': 'UAE'}]",At gate 07:20,,['DWC']
7808.0,57.0,2024-03-06,True,True,07:35,"[{'no': 'QR 8066', 'airline': 'QTR'}]",At gate 07:02,,['DOH']
7809.0,58.0,2024-03-06,True,True,08:00,"[{'no': '5X 067', 'airline': 'UPS'}]",At gate 08:00,,"['SDF', 'SGN']"
7810.0,59.0,2024-03-06,True,True,08:20,"[{'no': 'CX 2046', 'airline': 'CPA'}]",At gate 08:27,,['DEL']
7811.0,60.0,2024-03-06,True,True,08:35,"[{'no': 'RH 830', 'airline': 'HKC'}]",At gate 21:41,,['PVG']
7812.0,61.0,2024-03-06,True,True,08:50,"[{'no': 'CX 2057', 'airline': 'CPA'}]",At gate 08:10,,['PVG']
7813.0,62.0,2024-03-06,True,True,09:10,"[{'no': '3S 538', 'airline': 'BOX'}]",At gate 08:46,,"['LEJ', 'SIN']"
7814.0,63.0,2024-03-06,True,True,09:10,"[{'no': 'CX 2032', 'airline': 'CPA'}]",At gate 09:20,,['MAA']
7815.0,64.0,2024-03-06,True,True,10:00,"[{'no': 'EK 9886', 'airline': 'UAE'}]",At gate 13:17,,['DWC']
7816.0,65.0,2024-03-06,True,True,10:10,"[{'no': 'CI 6843', 'airline': 'CAL'}]",At gate 16:25,,['TPE']
7817.0,66.0,2024-03-06,True,True,10:30,"[{'no': 'TK 6047', 'airline': 'THY'}]",At gate 09:06,,"['IST', 'DWC']"
7818.0,67.0,2024-03-06,True,True,10:55,"[{'no': 'AK 8008', 'airline': 'AXM'}]",At gate 14:20,,['BKI']
7819.0,68.0,2024-03-06,True,True,11:00,"[{'no': 'EY 925', 'airline': 'ETD'}]",At gate 11:17,,['AUH']
7820.0,69.0,2024-03-06,True,True,11:05,"[{'no': 'OZ 969', 'airline': 'AAR'}]",At gate 15:00,,['ICN']
7821.0,70.0,2024-03-06,True,True,12:30,"[{'no': '5C 851', 'airline': 'ICL'}]",At gate 12:20,,['TLV']
7822.0,71.0,2024-03-06,True,True,12:50,"[{'no': '3S 512', 'airline': 'BOX'}]",At gate 12:17,,"['LEJ', 'DXB']"
7823.0,72.0,2024-03-06,True,True,13:00,"[{'no': 'QR 8424', 'airline': 'QTR'}]",At gate 16:41,,"['DOH', 'KIX']"
7824.0,73.0,2024-03-06,True,True,13:05,"[{'no': 'RH 332', 'airline': 'HKC'}]",At gate 01:02 (07/03/2024),,['BKK']
7825.0,74.0,2024-03-06,True,True,13:15,"[{'no': 'ET 3618', 'airline': 'ETH'}]",At gate 21:17,,['ICN']
7826.0,75.0,2024-03-06,True,True,13:25,"[{'no': 'WW 861', 'airline': 'KXP'}]",At gate 13:46,,['BKI']
7827.0,76.0,2024-03-06,True,True,13:25,"[{'no': 'RH 365', 'airline': 'HKC'}]",At gate 14:14,,['STN']
7828.0,77.0,2024-03-06,True,True,13:30,"[{'no': 'NH 8541', 'airline': 'ANA'}]",At gate 13:19,,['NRT']
7829.0,78.0,2024-03-06,True,True,13:45,"[{'no': 'KZ 209', 'airline': 'NCA'}]",At gate 14:18,,['NRT']
7830.0,79.0,2024-03-06,True,True,14:05,"[{'no': 'K4 260', 'airline': 'CKS'}]",At gate 14:03,,"['CVG', 'NRT']"
7831.0,80.0,2024-03-06,True,True,14:35,"[{'no': '5X 062', 'airline': 'UPS'}]",At gate 13:59,,"['SDF', 'ANC']"
7832.0,81.0,2024-03-06,True,True,14:45,"[{'no': '5Y 8343', 'airline': 'GTI'}]",Cancelled,,"['ATL', 'PDX', 'HAN']"
7833.0,82.0,2024-03-06,True,True,14:45,"[{'no': '5Y 8643', 'airline': 'GTI'}]",At gate 14:58,,"['ATL', 'PDX', 'HAN']"
7834.0,83.0,2024-03-06,True,True,14:45,"[{'no': '5X 167', 'airline': 'UPS'}]",At gate 15:06,,"['SDF', 'HAN']"
7835.0,84.0,2024-03-06,True,True,14:50,"[{'no': 'CX 005', 'airline': 'CPA'}]",At gate 15:02,,"['NRT', 'TPE']"
7836.0,85.0,2024-03-06,True,True,15:00,"[{'no': '3S 590', 'airline': 'BOX'}]",At gate 15:13,,"['LEJ', 'NRT']"
7837.0,86.0,2024-03-06,True,True,15:10,"[{'no': '5X 1938', 'airline': 'UPS'}]",At gate 15:23,,"['ONT', 'HNL']"
