,date,arrival,cargo,time,flight,status,statusCode,destination
11,2024-03-02,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 03:16,,NRT
12,2024-03-02,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 04:34,,TPE
13,2024-03-02,False,True,03:00,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 02:59,,ANC
14,2024-03-02,False,True,03:15,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 03:48,,LAX
15,2024-03-02,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 06:15,,ICN
16,2024-03-02,False,True,03:20,"[{'no': 'EK 9885', 'airline': 'UAE'}]",Dep 04:01,,DWC
17,2024-03-02,False,True,03:25,"[{'no': 'QR 8071', 'airline': 'QTR'}]",Dep 03:06,,DOH
18,2024-03-02,False,True,03:25,"[{'no': 'BR 6536', 'airline': 'EVA'}]",Dep 03:37,,TPE
19,2024-03-02,False,True,03:35,"[{'no': '3S 539', 'airline': 'BOX'}]",Dep 03:32,,SIN
20,2024-03-02,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 03:55,,MNL
21,2024-03-02,False,True,03:40,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:40,,BKK
22,2024-03-02,False,True,03:45,"[{'no': 'LD 571', 'airline': 'AHK'}]",Dep 04:05,,PEN
23,2024-03-02,False,True,03:45,"[{'no': 'CX 050', 'airline': 'CPA'}]",Dep 03:36,,CGO
24,2024-03-02,False,True,04:05,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 04:17,,BKK
25,2024-03-02,False,True,04:15,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 04:17,,ICN
26,2024-03-02,False,True,04:15,"[{'no': 'LD 224', 'airline': 'AHK'}]",Dep 04:12,,KIX
27,2024-03-02,False,True,04:20,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 04:26,,NRT
28,2024-03-02,False,True,04:30,"[{'no': 'LD 317', 'airline': 'AHK'}]",Dep 04:26,,SIN
29,2024-03-02,False,True,04:35,"[{'no': 'CV 7335', 'airline': 'CLX'}]",Dep 04:37,,ASB
30,2024-03-02,False,True,04:45,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:50,,TPE
31,2024-03-02,False,True,04:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 04:48,,PVG
32,2024-03-02,False,True,05:00,"[{'no': 'AK 8579', 'airline': 'AXM'}]",Dep 04:40,,KUL
33,2024-03-02,False,True,05:15,"[{'no': 'QR 8403', 'airline': 'QTR'}]",Dep 04:59,,DOH
34,2024-03-02,False,True,05:15,"[{'no': 'EK 9789', 'airline': 'UAE'}]",Dep 05:19,,DWC
35,2024-03-02,False,True,05:35,"[{'no': 'D0 513', 'airline': 'DHK'}]",Dep 05:30,,DXB
36,2024-03-02,False,True,05:35,"[{'no': 'ES 724', 'airline': 'DHX'}]",Dep 05:34,,BAH
37,2024-03-02,False,True,06:00,"[{'no': '7L 1572', 'airline': 'AZG'}]",Dep 11:27,,GYD
38,2024-03-02,False,True,06:00,"[{'no': 'QY 547', 'airline': 'BCS'}]",Dep 06:07,,ALA
39,2024-03-02,False,True,06:25,"[{'no': '5Y 8642', 'airline': 'GTI'}]",Dep 06:26,,ANC
40,2024-03-02,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 07:49,,BKK
41,2024-03-02,False,True,06:40,"[{'no': 'K4 203', 'airline': 'CKS'}]",Dep 18:36,,SYD
42,2024-03-02,False,True,06:50,"[{'no': 'FX 021', 'airline': 'FDX'}]",Dep 06:38,,CDG
43,2024-03-02,False,True,06:55,"[{'no': 'CX 061', 'airline': 'CPA'}]",Dep 07:25,,BOM
44,2024-03-02,False,True,06:55,"[{'no': 'CX 3280', 'airline': 'CPA'}]",Dep 06:47,,LAX
45,2024-03-02,False,True,07:00,"[{'no': 'K4 613', 'airline': 'CKS'}]",Dep 09:10,,ANC
46,2024-03-02,False,True,07:00,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 07:12,,TLV
47,2024-03-02,False,True,07:05,"[{'no': '5Y 8761', 'airline': 'GTI'}]",Cancelled,,ANC
48,2024-03-02,False,True,07:20,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 18:29,,ICN
49,2024-03-02,False,True,07:30,"[{'no': '7L 572', 'airline': 'AZG'}]",Dep 23:07,,GYD
50,2024-03-02,False,True,07:30,"[{'no': 'QR 8427', 'airline': 'QTR'}]",Dep 07:33,,DOH
51,2024-03-02,False,True,07:55,"[{'no': 'O3 6926', 'airline': 'CSS'}]",Dep 07:57,,NGB
52,2024-03-02,False,True,09:00,"[{'no': 'K4 285', 'airline': 'CKS'}]",Dep 11:12,,LAX
53,2024-03-02,False,True,09:00,"[{'no': '7L 8112', 'airline': 'AZG'}]",Dep 09:44,,ANC
54,2024-03-02,False,True,09:15,"[{'no': 'EK 9787', 'airline': 'UAE'}]",Dep 07:12,,DWC
55,2024-03-02,False,True,09:20,"[{'no': 'OZ 952', 'airline': 'AAR'}]",Dep 11:20,,ICN
56,2024-03-02,False,True,09:20,"[{'no': 'ES 738', 'airline': 'DHX'}]",Dep 09:33,,BLR
57,2024-03-02,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:08,,SIN
58,2024-03-02,False,True,09:30,"[{'no': 'ET 3035', 'airline': 'ETH'}]",Cancelled,,ADD
59,2024-03-02,False,True,09:35,"[{'no': 'NJ 3301', 'airline': 'RCR'}]",Dep 09:01,,SHJ
60,2024-03-02,False,True,09:45,"[{'no': 'SV 3961', 'airline': 'SVA'}]",Dep 09:54,,RUH
61,2024-03-02,False,True,10:00,"[{'no': 'F5 2203', 'airline': 'ATG'}]",Dep 10:25,,DMM
62,2024-03-02,False,True,10:00,"[{'no': 'MB 200', 'airline': 'MNB'}]",Cancelled,,ESB
63,2024-03-02,False,True,10:25,"[{'no': 'EK 9841', 'airline': 'UAE'}]",Dep 13:30,,DWC
64,2024-03-02,False,True,10:40,"[{'no': 'CV 5936', 'airline': 'CLX'}]",Dep 11:11,,ANC
65,2024-03-02,False,True,10:50,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 11:28,,KUL
66,2024-03-02,False,True,10:55,"[{'no': 'CX 041', 'airline': 'CPA'}]",Dep 11:18,,DEL
67,2024-03-02,False,True,11:25,"[{'no': 'KD 5276', 'airline': 'WGN'}]",Cancelled,,ICN
68,2024-03-02,False,True,11:35,"[{'no': 'MB 620', 'airline': 'MNB'}]",Dep 19:30,,CRZ
69,2024-03-02,False,True,11:35,"[{'no': 'EK 9845', 'airline': 'UAE'}]",Dep 07:35,,DWC
70,2024-03-02,False,True,11:55,"[{'no': 'CX 036', 'airline': 'CPA'}]",Dep 11:54,,KIX
71,2024-03-02,False,True,11:55,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 11:57,,DEL
72,2024-03-02,False,True,12:25,"[{'no': 'CX 3247', 'airline': 'CPA'}]",Dep 12:36,,DAC
73,2024-03-02,False,True,12:30,"[{'no': 'RH 6651', 'airline': 'HKC'}]",Dep 16:15,,DAC
74,2024-03-02,False,True,12:30,"[{'no': '5Y 8052', 'airline': 'GTI'}]",Dep 12:51,,ANC
75,2024-03-02,False,True,13:10,"[{'no': 'MH 6109', 'airline': 'MAS'}]",Dep 13:15,,KUL
76,2024-03-02,False,True,13:30,"[{'no': 'RH 9489', 'airline': 'HKC'}]",Dep 17:41,,ALA
77,2024-03-02,False,True,13:55,"[{'no': 'CV 7626', 'airline': 'CLX'}]",Dep 18:08,,ASB
78,2024-03-02,False,True,14:25,"[{'no': 'SV 3023', 'airline': 'SVA'}]",Cancelled,,JED
79,2024-03-02,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:48,,CDG
80,2024-03-02,False,True,14:50,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Cancelled,,DWC
81,2024-03-02,False,True,14:55,"[{'no': 'C8 5906', 'airline': 'ICV'}]",Dep 14:37,,ANC
82,2024-03-02,False,True,15:00,"[{'no': 'NH 8542', 'airline': 'ANA'}]",Cancelled,,NRT
83,2024-03-02,False,True,15:25,"[{'no': 'K4 293', 'airline': 'CKS'}]",Dep 15:54,,ICN
84,2024-03-02,False,True,16:05,"[{'no': 'CX 3068', 'airline': 'CPA'}]",Dep 15:56,,ANC
85,2024-03-02,False,True,16:15,"[{'no': 'EK 9883', 'airline': 'UAE'}]",Dep 16:09,,DWC
86,2024-03-02,False,True,16:55,"[{'no': '5Y 8137', 'airline': 'GTI'}]",Dep 17:02,,DEL
87,2024-03-02,False,True,17:15,"[{'no': 'CX 3296', 'airline': 'CPA'}]",Dep 17:11,,ANC
88,2024-03-02,False,True,17:15,"[{'no': 'CV 5046', 'airline': 'CLX'}]",Dep 17:27,,ANC
89,2024-03-02,False,True,17:40,"[{'no': 'QR 8431', 'airline': 'QTR'}]",Dep 17:44,,DOH
90,2024-03-02,False,True,17:45,"[{'no': 'KE 9314', 'airline': 'KAL'}]",Dep 17:29,,ICN
91,2024-03-02,False,True,18:05,"[{'no': 'D0 003', 'airline': 'DHK'}]",Dep 17:54,,NGO
92,2024-03-02,False,True,18:20,"[{'no': 'C8 9276', 'airline': 'ICV'}]",Dep 19:08,,GYD
93,2024-03-02,False,True,18:25,"[{'no': 'SQ 7980', 'airline': 'SIA'}]",Dep 18:22,,ANC
94,2024-03-02,False,True,18:45,"[{'no': 'LH 8471', 'airline': 'GEC'}]",Dep 18:38,,DWC
95,2024-03-02,False,True,20:00,"[{'no': 'HC 311', 'airline': 'HGO'}]",Dep 20:17,,MCT
96,2024-03-02,False,True,20:00,"[{'no': 'CI 5822', 'airline': 'CAL'}]",Dep 20:04,,TPE
97,2024-03-02,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Dep 19:45,,HAN
98,2024-03-02,False,True,20:20,"[{'no': 'BR 6820', 'airline': 'EVA'}]",Dep 21:41,,TPE
99,2024-03-02,False,True,20:45,"[{'no': 'FX 5012', 'airline': 'FDX'}]",Dep 20:47,,ANC
100,2024-03-02,False,True,20:45,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 21:14,,AUH
101,2024-03-02,False,True,20:55,"[{'no': 'CX 067', 'airline': 'CPA'}]",Dep 00:59 (03/03/2024),,DWC
102,2024-03-02,False,True,21:00,"[{'no': '7L 425', 'airline': 'AZG'}]",Cancelled,,DWC
103,2024-03-02,False,True,21:15,"[{'no': 'SQ 7867', 'airline': 'SIA'}]",Dep 20:53,,SIN
104,2024-03-02,False,True,21:30,"[{'no': 'MS 510', 'airline': 'MSR'}]",Dep 21:47,,SHJ
105,2024-03-02,False,True,21:40,"[{'no': 'CV 7366', 'airline': 'CLX'}]",Dep 14:51 (03/03/2024),,ASB
106,2024-03-02,False,True,21:55,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 21:22,,ANC
107,2024-03-02,False,True,22:10,"[{'no': 'CX 3262', 'airline': 'CPA'}]",Dep 22:15,,CKG
108,2024-03-02,False,True,22:20,"[{'no': 'ET 3729', 'airline': 'ETH'}]",Dep 09:16 (03/03/2024),,HAN
109,2024-03-02,False,True,22:30,"[{'no': 'Z7 2788', 'airline': 'CMS'}]",Cancelled,,DAC
110,2024-03-02,False,True,22:30,"[{'no': 'CV 5756', 'airline': 'CLX'}]",Dep 22:29,,ANC
111,2024-03-02,False,True,22:50,"[{'no': 'CX 3258', 'airline': 'CPA'}]",Dep 23:01,,XMN
112,2024-03-02,False,True,23:00,"[{'no': '3G 801', 'airline': 'WCM'}]",Cancelled,,KUL
113,2024-03-02,False,True,23:10,"[{'no': 'AK 9711', 'airline': 'AXM'}]",Cancelled,,KUL
114,2024-03-02,False,True,23:15,"[{'no': 'AK 8561', 'airline': 'AXM'}]",Dep 18:42 (03/03/2024),,KUL
115,2024-03-02,False,True,23:15,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 02:14 (03/03/2024),,TPE
116,2024-03-02,False,True,23:25,"[{'no': 'CX 3254', 'airline': 'CPA'}]",Dep 23:27,,PVG
0,2024-03-03,False,True,00:05,"[{'no': 'RH 358', 'airline': 'HKC'}]",Dep 00:00,,ALA
1,2024-03-03,False,True,01:00,"[{'no': 'WW 862', 'airline': 'KXP'}]",Cancelled,,KUL
2,2024-03-03,False,True,01:05,"[{'no': 'PO 948', 'airline': 'PAC'}]",Dep 01:10,,ANC
3,2024-03-03,False,True,01:05,"[{'no': 'YG 9056', 'airline': 'HYT'}]",Cancelled,,HGH
4,2024-03-03,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:35,,NRT
5,2024-03-03,False,True,01:30,"[{'no': 'WW 866', 'airline': 'KXP'}]",Dep 01:36,,KUL
6,2024-03-03,False,True,01:30,"[{'no': 'RH 351', 'airline': 'HKC'}]",Dep 00:22,,MNL
7,2024-03-03,False,True,01:40,"[{'no': 'SV 987', 'airline': 'SVA'}]",Dep 02:52,,RUH
8,2024-03-03,False,True,02:00,"[{'no': 'RH 829', 'airline': 'HKC'}]",Dep 04:07,,PVG
9,2024-03-03,False,True,02:05,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 02:08,,TPE
10,2024-03-03,False,True,02:20,"[{'no': '5X 001', 'airline': 'UPS'}]",Dep 01:55,,SHJ
11,2024-03-03,False,True,02:20,"[{'no': 'QR 8057', 'airline': 'QTR'}]",Dep 02:12,,DOH
12,2024-03-03,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:35,,NRT
13,2024-03-03,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:41,,NRT
14,2024-03-03,False,True,03:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 02:55,,ANC
15,2024-03-03,False,True,03:00,"[{'no': 'RH 962', 'airline': 'HKC'}]",Dep 03:28,,KIX
16,2024-03-03,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:13,,PEK
17,2024-03-03,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:17,,ICN
18,2024-03-03,False,True,03:25,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 03:34,,CTU
19,2024-03-03,False,True,03:40,"[{'no': 'TK 6098', 'airline': 'THY'}]",Dep 03:38,,FRU
20,2024-03-03,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 03:50,,BKK
21,2024-03-03,False,True,03:40,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:41,,BKK
22,2024-03-03,False,True,03:45,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:43,,SIN
23,2024-03-03,False,True,03:45,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 03:29,,ANC
24,2024-03-03,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 03:57,,SZB
25,2024-03-03,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 04:02,,PEN
26,2024-03-03,False,True,04:00,"[{'no': '3S 545', 'airline': 'BOX'}]",Dep 04:21,,SIN
27,2024-03-03,False,True,04:00,"[{'no': '7L 648', 'airline': 'AZG'}]",Dep 01:18,,GYD
28,2024-03-03,False,True,04:05,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 04:18,,MNL
29,2024-03-03,False,True,04:20,"[{'no': 'LD 204', 'airline': 'AHK'}]",Dep 04:23,,KIX
30,2024-03-03,False,True,04:25,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 04:32,,NRT
31,2024-03-03,False,True,04:25,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 04:34,,PVG
32,2024-03-03,False,True,04:25,"[{'no': 'ES 736', 'airline': 'DHX'}]",Dep 04:25,,BLR
33,2024-03-03,False,True,04:35,"[{'no': 'LD 216', 'airline': 'AHK'}]",Dep 04:30,,NGO
34,2024-03-03,False,True,04:50,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 04:52,,ICN
35,2024-03-03,False,True,05:00,"[{'no': 'AK 8579', 'airline': 'AXM'}]",Delayed,,KUL
36,2024-03-03,False,True,05:05,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 05:03,,SGN
37,2024-03-03,False,True,05:35,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 05:35,,TPE
38,2024-03-03,False,True,05:35,"[{'no': 'D0 515', 'airline': 'DHK'}]",Dep 05:41,,DXB
39,2024-03-03,False,True,05:35,"[{'no': 'ES 722', 'airline': 'DHX'}]",Dep 05:32,,BAH
40,2024-03-03,False,True,06:00,"[{'no': 'QY 549', 'airline': 'BCS'}]",Dep 05:57,,ALA
41,2024-03-03,False,True,06:10,"[{'no': 'PO 287', 'airline': 'PAC'}]",Dep 07:50 (04/03/2024),,ANC
42,2024-03-03,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 13:06,,BKK
43,2024-03-03,False,True,06:25,"[{'no': '3S 538', 'airline': 'BOX'}]",Dep 06:18,,NRT
44,2024-03-03,False,True,06:50,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 06:38,,DXB
45,2024-03-03,False,True,06:50,"[{'no': 'CX 2070', 'airline': 'CPA'}]",Dep 06:55,,MIA
46,2024-03-03,False,True,06:50,"[{'no': 'CX 2080', 'airline': 'CPA'}]",Dep 10:45,,DFW
47,2024-03-03,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Dep 11:55,,ALA
48,2024-03-03,False,True,06:55,"[{'no': 'K4 627', 'airline': 'CKS'}]",Dep 07:11,,ANC
49,2024-03-03,False,True,07:05,"[{'no': 'K4 287', 'airline': 'CKS'}]",Dep 18:50,,LAX
50,2024-03-03,False,True,07:05,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 11:33,,TPE
51,2024-03-03,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Dep 06:53,,PVG
52,2024-03-03,False,True,07:15,"[{'no': 'ET 3034', 'airline': 'ETH'}]",Dep 05:30,,LGG
53,2024-03-03,False,True,07:20,"[{'no': 'QR 8413', 'airline': 'QTR'}]",Dep 07:24,,DOH
54,2024-03-03,False,True,07:30,"[{'no': 'K4 611', 'airline': 'CKS'}]",Cancelled,,ANC
55,2024-03-03,False,True,07:30,"[{'no': 'CV 7856', 'airline': 'CLX'}]",Dep 12:31,,ASB
56,2024-03-03,False,True,07:45,"[{'no': '5Y 8523', 'airline': 'GTI'}]",Dep 14:28,,ANC
57,2024-03-03,False,True,07:45,"[{'no': '3S 591', 'airline': 'BOX'}]",Dep 07:52,,DEL
58,2024-03-03,False,True,08:25,"[{'no': '3S 509', 'airline': 'BOX'}]",Cancelled,,LEJ
59,2024-03-03,False,True,09:05,"[{'no': 'QR 8065', 'airline': 'QTR'}]",Dep 08:54,,DOH
60,2024-03-03,False,True,09:10,"[{'no': 'RH 9457', 'airline': 'HKC'}]",Dep 09:14,,DEL
61,2024-03-03,False,True,09:15,"[{'no': 'K4 205', 'airline': 'CKS'}]",Dep 10:07,,NGO
62,2024-03-03,False,True,09:20,"[{'no': 'OZ 954', 'airline': 'AAR'}]",Dep 12:05,,ICN
63,2024-03-03,False,True,09:30,"[{'no': 'RH 371', 'airline': 'HKC'}]",Dep 10:09,,SIN
64,2024-03-03,False,True,09:40,"[{'no': 'RH 386', 'airline': 'HKC'}]",Dep 15:35,,DAC
65,2024-03-03,False,True,09:40,"[{'no': 'EK 9281', 'airline': 'UAE'}]",Dep 10:13,,DWC
66,2024-03-03,False,True,09:45,"[{'no': 'CX 3249', 'airline': 'CPA'}]",Dep 10:02,,CGK
67,2024-03-03,False,True,09:50,"[{'no': 'K4 253', 'airline': 'CKS'}]",Dep 14:55,,ANC
68,2024-03-03,False,True,10:00,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Dep 07:42,,DWC
69,2024-03-03,False,True,10:30,"[{'no': 'K4 555', 'airline': 'CKS'}]",Dep 11:18,,ICN
70,2024-03-03,False,True,10:50,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 11:07,,KUL
71,2024-03-03,False,True,10:50,"[{'no': 'CX 079', 'airline': 'CPA'}]",Dep 11:01,,SIN
72,2024-03-03,False,True,11:00,"[{'no': 'N8 519', 'airline': 'NCR'}]",Dep 11:50,,ANC
73,2024-03-03,False,True,11:10,"[{'no': '3S 521', 'airline': 'BOX'}]",Dep 11:39,,LEJ
74,2024-03-03,False,True,11:30,"[{'no': 'EK 9239', 'airline': 'UAE'}]",Dep 11:52,,DWC
75,2024-03-03,False,True,11:40,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 12:14,,TLV
76,2024-03-03,False,True,11:45,"[{'no': 'CI 5826', 'airline': 'CAL'}]",Dep 13:21,,TPE
77,2024-03-03,False,True,12:05,"[{'no': 'FX 018', 'airline': 'FDX'}]",Dep 12:23,,SIN
78,2024-03-03,False,True,13:15,"[{'no': 'CV 7597', 'airline': 'CLX'}]",Dep 16:30,,GYD
79,2024-03-03,False,True,13:15,"[{'no': 'CX 3194', 'airline': 'CPA'}]",Dep 13:27,,ANC
80,2024-03-03,False,True,13:30,"[{'no': 'RH 9485', 'airline': 'HKC'}]",Dep 05:48 (04/03/2024),,ALA
81,2024-03-03,False,True,14:30,"[{'no': 'CV 5327', 'airline': 'CLX'}]",Dep 17:37,,ANC
82,2024-03-03,False,True,14:55,"[{'no': 'CV 5797', 'airline': 'CLX'}]",Dep 17:16,,ANC
83,2024-03-03,False,True,15:00,"[{'no': '5Y 8373', 'airline': 'GTI'}]",Dep 08:22 (05/03/2024),,ANC
84,2024-03-03,False,True,15:05,"[{'no': 'T8 4712', 'airline': 'TVR'}]",Cancelled,,RUH
85,2024-03-03,False,True,15:15,"[{'no': 'F5 2205', 'airline': 'ATG'}]",Dep 15:32,,DEL
86,2024-03-03,False,True,16:05,"[{'no': 'KZ 206', 'airline': 'NCA'}]",Dep 16:15,,NRT
87,2024-03-03,False,True,16:30,"[{'no': 'K4 527', 'airline': 'CKS'}]",Dep 17:54,,ICN
88,2024-03-03,False,True,16:30,"[{'no': 'NH 8514', 'airline': 'ANA'}]",Dep 16:21,,NRT
89,2024-03-03,False,True,17:00,"[{'no': '5Y 8320', 'airline': 'GTI'}]",Dep 17:11,,ANC
90,2024-03-03,False,True,17:00,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Dep 16:51,,AUH
91,2024-03-03,False,True,17:10,"[{'no': 'MH 6117', 'airline': 'MAS'}]",Dep 17:18,,KUL
92,2024-03-03,False,True,17:20,"[{'no': 'KE 8314', 'airline': 'KAL'}]",Dep 17:11,,ICN
93,2024-03-03,False,True,18:00,"[{'no': 'K4 737', 'airline': 'CKS'}]",Dep 18:35,,ICN
94,2024-03-03,False,True,18:20,"[{'no': 'C8 9267', 'airline': 'ICV'}]",Dep 18:14,,GYD
95,2024-03-03,False,True,18:20,"[{'no': 'CX 3065', 'airline': 'CPA'}]",Dep 18:25,,MAA
96,2024-03-03,False,True,18:35,"[{'no': 'CV 5807', 'airline': 'CLX'}]",Dep 20:37,,ANC
97,2024-03-03,False,True,18:40,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 18:18,,ICN
98,2024-03-03,False,True,18:40,"[{'no': '5X 019', 'airline': 'UPS'}]",Cancelled,,CGN
99,2024-03-03,False,True,18:45,"[{'no': '5X 1935', 'airline': 'UPS'}]",Dep 19:02,,ANC
100,2024-03-03,False,True,20:15,"[{'no': 'QF 7526', 'airline': 'QFA'}]",Dep 19:47,,SYD
101,2024-03-03,False,True,20:15,"[{'no': 'RH 317', 'airline': 'HKC'}]",Dep 22:14,,HAN
102,2024-03-03,False,True,21:00,"[{'no': 'CI 5838', 'airline': 'CAL'}]",Delayed,,TPE
103,2024-03-03,False,True,21:35,"[{'no': '3S 631', 'airline': 'BOX'}]",Dep 21:34,,DWC
104,2024-03-03,False,True,22:00,"[{'no': 'BR 6090', 'airline': 'EVA'}]",Delayed,,TPE
105,2024-03-03,False,True,22:10,"[{'no': 'RH 4568', 'airline': 'HKC'}]",Dep 00:55 (04/03/2024),,TPE
106,2024-03-03,False,True,22:15,"[{'no': 'CX 3290', 'airline': 'CPA'}]",Dep 22:06,,DFW
107,2024-03-03,False,True,22:30,"[{'no': 'QR 8439', 'airline': 'QTR'}]",Dep 22:38,,DOH
108,2024-03-03,False,True,23:05,"[{'no': '3G 801', 'airline': 'WCM'}]",Dep 23:04,,KUL
109,2024-03-03,False,True,23:15,"[{'no': 'RH 568', 'airline': 'HKC'}]",Cancelled,,TPE
110,2024-03-03,False,True,23:50,"[{'no': 'CX 037', 'airline': 'CPA'}]",Dep 23:56,,DEL
111,2024-03-03,False,True,23:50,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:05 (04/03/2024),,SYD
0,2024-03-04,False,True,01:10,"[{'no': 'CV 7957', 'airline': 'CLX'}]",Dep 06:43,,ASB
1,2024-03-04,False,True,01:10,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Cancelled,,DWC
2,2024-03-04,False,True,01:35,"[{'no': '7L 621', 'airline': 'AZG'}]",Dep 13:37,,DWC
3,2024-03-04,False,True,01:35,"[{'no': '7L 692', 'airline': 'AZG'}]",Cancelled,,GYD
4,2024-03-04,False,True,02:10,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 04:27,,AUH
5,2024-03-04,False,True,02:20,"[{'no': '5X 169', 'airline': 'UPS'}]",Dep 03:37,,SIN
6,2024-03-04,False,True,02:40,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 02:30,,ANC
7,2024-03-04,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:43,,NRT
8,2024-03-04,False,True,03:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 03:10,,ANC
9,2024-03-04,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:16,,ICN
10,2024-03-04,False,True,03:25,"[{'no': 'BR 6530', 'airline': 'EVA'}]",Dep 04:25,,TPE
11,2024-03-04,False,True,03:45,"[{'no': 'SV 983', 'airline': 'SVA'}]",Dep 03:25,,RUH
12,2024-03-04,False,True,04:30,"[{'no': 'MB 1939', 'airline': 'MNB'}]",Dep 11:21,,CRZ
13,2024-03-04,False,True,04:30,"[{'no': '2Y 6011', 'airline': 'MYU'}]",Cancelled,,CGK
14,2024-03-04,False,True,05:00,"[{'no': 'AK 8563', 'airline': 'AXM'}]",Dep 05:01,,KUL
15,2024-03-04,False,True,05:00,"[{'no': '7L 923', 'airline': 'AZG'}]",Dep 21:56,,GYD
16,2024-03-04,False,True,05:10,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Dep 13:34,,DWC
17,2024-03-04,False,True,06:00,"[{'no': '7L 625', 'airline': 'AZG'}]",Dep 11:54,,GYD
18,2024-03-04,False,True,06:50,"[{'no': 'QR 8415', 'airline': 'QTR'}]",Cancelled,,DOH
19,2024-03-04,False,True,06:55,"[{'no': 'CX 3117', 'airline': 'CPA'}]",Dep 07:00,,DEL
20,2024-03-04,False,True,07:00,"[{'no': 'N8 510', 'airline': 'NCR'}]",Dep 13:56,,DWC
21,2024-03-04,False,True,07:00,"[{'no': 'CC 4300', 'airline': 'ABD'}]",Dep 12:52 (09/03/2024),,DWC
22,2024-03-04,False,True,07:05,"[{'no': '5Y 8902', 'airline': 'GTI'}]",Dep 09:10,,ANC
23,2024-03-04,False,True,07:05,"[{'no': 'CI 5828', 'airline': 'CAL'}]",Dep 06:55,,TPE
