date,arrival,cargo,time,flight,status,statusCode,destination,terminal,aisle,gate
2024-04-27,False,False,08:20,"[{'no': 'CX771', 'airline': 'CPA'}, {'no': 'QR5817', 'airline': 'QTR'}, {'no': 'AC9799', 'airline': 'ACA'}]",,,HKT,,,
2024-04-27,False,False,08:20,"[{'no': 'CX316', 'airline': 'CPA'}]",,,PVG,,,
2024-04-27,False,False,08:25,"[{'no': 'AI315', 'airline': 'AIC'}, {'no': 'ET1761', 'airline': 'ETH'}]",,,DEL,,,
2024-04-27,False,False,08:30,"[{'no': 'CA118', 'airline': 'CCA'}, {'no': 'CX6118', 'airline': 'CPA'}]",,,PEK,,,
2024-04-27,False,False,08:30,"[{'no': 'CX759', 'airline': 'CPA'}, {'no': 'OM5663', 'airline': 'MGL'}]",,,SIN,,,
2024-04-27,False,False,08:30,"[{'no': 'HB340', 'airline': 'HGB'}]",,,KIX,,,
2024-04-27,False,False,08:35,"[{'no': 'HX112', 'airline': 'CRK'}, {'no': 'HU8516', 'airline': 'CHH'}]",,,HGH,,,
2024-04-27,False,False,08:35,"[{'no': 'UO552', 'airline': 'HKE'}, {'no': 'CX5552', 'airline': 'CPA'}]",,,DAD,,,
2024-04-27,False,False,08:35,"[{'no': 'CX530', 'airline': 'CPA'}, {'no': 'JL7034', 'airline': 'JAL'}, {'no': 'QF8225', 'airline': 'QFA'}]",,,TPE,,,
2024-04-27,False,False,08:40,"[{'no': 'CX767', 'airline': 'CPA'}, {'no': 'AA8910', 'airline': 'AAL'}, {'no': 'QR5821', 'airline': 'QTR'}, {'no': 'AC9769', 'airline': 'ACA'}, {'no': 'BA4559', 'airline': 'BAW'}, {'no': 'OM5644', 'airline': 'MGL'}, {'no': 'QF8248', 'airline': 'QFA'}, {'no': 'VN3563', 'airline': 'HVN'}]",,,SGN,,,
2024-04-27,False,False,08:45,"[{'no': 'UO686', 'airline': 'HKE'}]",,,KIX,,,
2024-04-27,False,False,08:45,"[{'no': 'MH079', 'airline': 'MAS'}]",,,KUL,,,
2024-04-27,False,False,08:45,"[{'no': 'CX548', 'airline': 'CPA'}, {'no': 'JL7030', 'airline': 'JAL'}, {'no': 'QR5820', 'airline': 'QTR'}]",,,HND,,,
2024-04-27,False,False,08:50,"[{'no': 'CX384', 'airline': 'CPA'}]",,,WNZ,,,
2024-04-27,False,False,08:50,"[{'no': 'CX432', 'airline': 'CPA'}]",,,KHH,,,
2024-04-27,False,False,08:55,"[{'no': 'HX628', 'airline': 'CRK'}, {'no': 'OZ9294', 'airline': 'AAR'}]",,,ICN,,,
2024-04-27,False,False,08:55,"[{'no': 'UO614', 'airline': 'HKE'}]",,,ICN,,,
2024-04-27,False,False,09:00,"[{'no': 'UO230', 'airline': 'HKE'}]",,,PKX,,,
2024-04-27,False,False,09:00,"[{'no': 'CX717', 'airline': 'CPA'}, {'no': 'OM5665', 'airline': 'MGL'}, {'no': 'AC9787', 'airline': 'ACA'}, {'no': 'GF4077', 'airline': 'GFA'}, {'no': 'AA8891', 'airline': 'AAL'}, {'no': 'PG4552', 'airline': 'BKP'}]",,,BKK,,,
2024-04-27,False,False,09:00,"[{'no': 'CX901', 'airline': 'CPA'}]",,,MNL,,,
2024-04-27,False,False,09:00,"[{'no': 'CX390', 'airline': 'CPA'}, {'no': 'CA6510', 'airline': 'CCA'}]",,,PEK,,,
2024-04-27,False,False,09:00,"[{'no': 'CZ5010', 'airline': 'CSN'}]",,,PKX,,,
2024-04-27,False,False,09:00,"[{'no': 'CX466', 'airline': 'CPA'}]",,,TPE,,,
2024-04-27,False,False,09:05,"[{'no': 'HX664', 'airline': 'CRK'}]",,,NGO,,,
2024-04-27,False,False,09:05,"[{'no': 'CX504', 'airline': 'CPA'}, {'no': 'AA8880', 'airline': 'AAL'}, {'no': 'QR5846', 'airline': 'QTR'}, {'no': 'JL7042', 'airline': 'JAL'}]",,,NRT,,,
2024-04-27,False,False,09:05,"[{'no': 'SQ899', 'airline': 'SIA'}]",,,SIN,,,
2024-04-27,False,False,09:05,"[{'no': 'CX830', 'airline': 'CPA'}, {'no': 'LA5639', 'airline': 'LAN'}, {'no': 'OM5830', 'airline': 'MGL'}]",,,JFK,,,
2024-04-27,False,False,09:10,"[{'no': 'HB702', 'airline': 'HGB'}]",,,TPE,,,
2024-04-27,False,False,09:10,"[{'no': 'CX139', 'airline': 'CPA'}, {'no': 'OM5681', 'airline': 'MGL'}, {'no': 'BA4135', 'airline': 'BAW'}, {'no': 'AY5105', 'airline': 'FIN'}, {'no': 'QR3492', 'airline': 'QTR'}]",,,SYD,,,
2024-04-27,False,False,09:15,"[{'no': 'UO848', 'airline': 'HKE'}]",,,NRT,,,
2024-04-27,False,False,09:15,"[{'no': 'CX777', 'airline': 'CPA'}, {'no': 'AA8913', 'airline': 'AAL'}, {'no': 'BA4141', 'airline': 'BAW'}, {'no': 'QR3483', 'airline': 'QTR'}]",,,CGK,,,
2024-04-27,False,False,09:15,"[{'no': 'HX252', 'airline': 'CRK'}, {'no': 'BR2898', 'airline': 'EVA'}]",,,TPE,,,
2024-04-27,False,False,09:15,"[{'no': 'HX608', 'airline': 'CRK'}]",,,NRT,,,
2024-04-27,False,False,09:15,"[{'no': 'CX580', 'airline': 'CPA'}, {'no': 'QF8215', 'airline': 'QFA'}, {'no': 'JL7062', 'airline': 'JAL'}, {'no': 'QR5804', 'airline': 'QTR'}]",,,CTS,,,
2024-04-27,False,False,09:20,"[{'no': '5J149', 'airline': 'CEB'}]",,,CRK,,,
2024-04-27,False,False,09:20,"[{'no': 'HB320', 'airline': 'HGB'}]",,,NRT,,,
2024-04-27,False,False,09:25,"[{'no': '5J273', 'airline': 'CEB'}]",,,MNL,,,
2024-04-27,False,False,09:25,"[{'no': 'CX410', 'airline': 'CPA'}, {'no': 'AA8887', 'airline': 'AAL'}, {'no': 'QF8223', 'airline': 'QFA'}, {'no': 'QR3456', 'airline': 'QTR'}]",,,ICN,,,
2024-04-27,False,False,09:25,"[{'no': 'CX368', 'airline': 'CPA'}]",,,PVG,,,
2024-04-27,False,False,09:30,"[{'no': 'NH812', 'airline': 'ANA'}, {'no': 'UA7988', 'airline': 'UAL'}, {'no': 'AC6287', 'airline': 'ACA'}, {'no': 'NZ4148', 'airline': 'ANZ'}]",,,NRT,,,
2024-04-27,False,False,09:30,"[{'no': 'CX755', 'airline': 'CPA'}, {'no': 'AA8940', 'airline': 'AAL'}, {'no': 'GF4055', 'airline': 'GFA'}, {'no': 'PG4554', 'airline': 'BKP'}, {'no': 'OM5657', 'airline': 'MGL'}, {'no': 'AC9785', 'airline': 'ACA'}]",,,BKK,,,
2024-04-27,False,False,09:30,"[{'no': 'CX970', 'airline': 'CPA'}]",,,XMN,,,
2024-04-27,False,False,09:35,"[{'no': 'CX342', 'airline': 'CPA'}]",,,SHA,,,
2024-04-27,False,False,09:40,"[{'no': '5J241', 'airline': 'CEB'}]",,,CEB,,,
2024-04-27,False,False,09:45,"[{'no': 'HB257', 'airline': 'HGB'}]",,,SIN,,,
2024-04-27,False,False,09:45,"[{'no': 'MU724', 'airline': 'CES'}, {'no': 'FM3028', 'airline': 'CSH'}]",,,PVG,,,
2024-04-27,False,False,09:55,"[{'no': 'HX398', 'airline': 'CRK'}, {'no': 'HU8084', 'airline': 'CHH'}]",,,PKX,,,
2024-04-27,False,False,09:55,"[{'no': 'BR892', 'airline': 'EVA'}, {'no': 'HX1820', 'airline': 'CRK'}]",,,TPE,,,
2024-04-27,False,False,09:55,"[{'no': 'CX450', 'airline': 'CPA'}, {'no': 'JL7044', 'airline': 'JAL'}]",,,TPE,,,
2024-04-27,False,False,10:00,"[{'no': 'CX785', 'airline': 'CPA'}, {'no': 'QR3485', 'airline': 'QTR'}, {'no': 'AA8915', 'airline': 'AAL'}, {'no': 'JL7931', 'airline': 'JAL'}]",,,DPS,,,
2024-04-27,False,False,10:00,"[{'no': 'HB760', 'airline': 'HGB'}]",,,ICN,,,
2024-04-27,False,False,10:00,"[{'no': 'CX536', 'airline': 'CPA'}, {'no': 'JL7036', 'airline': 'JAL'}, {'no': 'QF8213', 'airline': 'QFA'}]",,,NGO,,,
2024-04-27,False,False,10:00,"[{'no': 'CX986', 'airline': 'CPA'}, {'no': 'CA6522', 'airline': 'CCA'}]",,,TFU,,,
2024-04-27,False,False,10:05,"[{'no': 'UK162', 'airline': 'VTI'}]",,,DEL,,,
2024-04-27,False,False,10:10,"[{'no': 'CI934', 'airline': 'CAL'}, {'no': 'AE5214', 'airline': 'MDA'}]",,,KHH,,,
2024-04-27,False,False,10:15,"[{'no': 'CI602', 'airline': 'CAL'}]",,,TPE,,,
2024-04-27,False,False,10:15,"[{'no': 'CX954', 'airline': 'CPA'}]",,,TAO,,,
2024-04-27,False,False,10:20,"[{'no': 'CX494', 'airline': 'CPA'}]",,,TPE,,,
2024-04-27,False,False,10:25,"[{'no': 'CX506', 'airline': 'CPA'}, {'no': 'JL7052', 'airline': 'JAL'}, {'no': 'QR5822', 'airline': 'QTR'}]",,,KIX,,,
2024-04-27,False,False,10:25,"[{'no': 'CX356', 'airline': 'CPA'}]",,,NKG,,,
2024-04-27,False,False,10:30,"[{'no': 'CA108', 'airline': 'CCA'}, {'no': 'CX6108', 'airline': 'CPA'}]",,,PEK,,,
2024-04-27,False,False,10:30,"[{'no': 'HX640', 'airline': 'CRK'}]",,,FUK,,,
2024-04-27,False,False,10:35,"[{'no': 'UO870', 'airline': 'HKE'}, {'no': 'CX5870', 'airline': 'CPA'}]",,,NRT,,,
2024-04-27,False,False,10:40,"[{'no': 'JL736', 'airline': 'JAL'}, {'no': 'MH9120', 'airline': 'MAS'}, {'no': 'AA8418', 'airline': 'AAL'}, {'no': 'HA5382', 'airline': 'HAL'}, {'no': 'CX6322', 'airline': 'CPA'}, {'no': 'AS7330', 'airline': 'ASA'}, {'no': 'TN1901', 'airline': 'THT'}, {'no': 'WS5911', 'airline': 'WJA'}]",,,NRT,,,
2024-04-27,False,False,10:40,"[{'no': 'CX520', 'airline': 'CPA'}, {'no': 'AA8882', 'airline': 'AAL'}, {'no': 'JL7046', 'airline': 'JAL'}, {'no': 'QR5828', 'airline': 'QTR'}]",,,NRT,,,
2024-04-27,False,False,10:45,"[{'no': 'CX828', 'airline': 'CPA'}]",,,YYZ,,,
2024-04-27,False,False,10:45,"[{'no': 'FD509', 'airline': 'AIQ'}]",,,DMK,,,
2024-04-27,False,False,10:50,"[{'no': 'UO668', 'airline': 'HKE'}]",,,FUK,,,
2024-04-27,False,False,10:50,"[{'no': 'HB322', 'airline': 'HGB'}]",,,NRT,,,
2024-04-27,False,False,10:55,"[{'no': 'UO110', 'airline': 'HKE'}]",,,TPE,,,
2024-04-27,False,False,11:00,"[{'no': '5J111', 'airline': 'CEB'}]",,,MNL,,,
2024-04-27,False,False,11:00,"[{'no': 'CX588', 'airline': 'CPA'}, {'no': 'JL7058', 'airline': 'JAL'}, {'no': 'QR3496', 'airline': 'QTR'}]",,,FUK,,,
2024-04-27,False,False,11:00,"[{'no': 'UO172', 'airline': 'HKE'}, {'no': 'CX5172', 'airline': 'CPA'}]",,,RMQ,,,
2024-04-27,False,False,11:05,"[{'no': 'BR852', 'airline': 'EVA'}, {'no': 'HX1822', 'airline': 'CRK'}]",,,TPE,,,
2024-04-27,False,False,11:05,"[{'no': 'CI904', 'airline': 'CAL'}]",,,TPE,,,
2024-04-27,False,False,11:05,"[{'no': 'HX161', 'airline': 'CRK'}, {'no': 'HU8082', 'airline': 'CHH'}]",,,SYX,,,
2024-04-27,False,False,11:05,"[{'no': 'CX239', 'airline': 'CPA'}]",,,LHR,,,
2024-04-27,False,False,11:10,"[{'no': 'CX946', 'airline': 'CPA'}]",,,XIY,,,
2024-04-27,False,False,11:15,"[{'no': 'AK2280', 'airline': 'AXM'}]",,,PEN,,,
2024-04-27,False,False,11:15,"[{'no': 'CX163', 'airline': 'CPA'}, {'no': 'OM5673', 'airline': 'MGL'}, {'no': 'AY5845', 'airline': 'FIN'}, {'no': 'QR3487', 'airline': 'QTR'}, {'no': 'BA4577', 'airline': 'BAW'}]",,,MEL,,,
2024-04-27,False,False,11:15,"[{'no': 'CX739', 'airline': 'CPA'}, {'no': 'OM5679', 'airline': 'MGL'}, {'no': 'GF4073', 'airline': 'GFA'}, {'no': 'AA8942', 'airline': 'AAL'}]",,,SIN,,,
2024-04-27,False,False,11:15,"[{'no': 'UA862', 'airline': 'UAL'}]",,,SFO,,,
2024-04-27,False,False,11:20,"[{'no': 'TR979', 'airline': 'TGW'}]",,,SIN,,,
2024-04-27,False,False,11:20,"[{'no': 'UO898', 'airline': 'HKE'}, {'no': 'CX5898', 'airline': 'CPA'}]",,,KIX,,,
2024-04-27,False,False,11:25,"[{'no': 'MU2902', 'airline': 'CES'}]",,,WUX,,,
2024-04-27,False,False,11:25,"[{'no': 'MU9624', 'airline': 'CES'}]",,,KMG,,,
2024-04-27,False,False,11:25,"[{'no': 'UO674', 'airline': 'HKE'}, {'no': 'CX5674', 'airline': 'CPA'}]",,,PUS,,,
2024-04-27,False,False,11:30,"[{'no': 'PR301', 'airline': 'PAL'}]",,,MNL,,,
2024-04-27,False,False,11:30,"[{'no': 'HB2295', 'airline': 'HGB'}]",,,BKK,,,
2024-04-27,False,False,11:30,"[{'no': 'HX658', 'airline': 'CRK'}]",,,OKA,,,
2024-04-27,False,False,11:35,"[{'no': 'MU766', 'airline': 'CES'}, {'no': 'FM3034', 'airline': 'CSH'}]",,,NKG,,,
2024-04-27,False,False,11:35,"[{'no': 'UO690', 'airline': 'HKE'}]",,,NGO,,,
2024-04-27,False,False,11:35,"[{'no': 'MF8716', 'airline': 'CXA'}]",,,JJN,,,
2024-04-27,False,False,11:40,"[{'no': 'HX686', 'airline': 'CRK'}]",,,KMJ,,,
2024-04-27,False,False,11:55,"[{'no': 'AK139', 'airline': 'AXM'}]",,,KUL,,,
2024-04-27,False,False,11:55,"[{'no': 'HX618', 'airline': 'CRK'}, {'no': 'TK8876', 'airline': 'THY'}]",,,KIX,,,
2024-04-27,False,False,12:00,"[{'no': 'CX653', 'airline': 'CPA'}, {'no': 'AA8941', 'airline': 'AAL'}, {'no': 'AC9793', 'airline': 'ACA'}, {'no': 'PG4556', 'airline': 'BKP'}, {'no': 'GF4057', 'airline': 'GFA'}, {'no': 'OM5643', 'airline': 'MGL'}, {'no': 'QR5853', 'airline': 'QTR'}]",,,BKK,,,
2024-04-27,False,False,12:00,"[{'no': 'CX332', 'airline': 'CPA'}, {'no': 'CA6502', 'airline': 'CCA'}]",,,PEK,,,
2024-04-27,False,False,12:05,"[{'no': 'MU722', 'airline': 'CES'}, {'no': 'FM3014', 'airline': 'CSH'}]",,,SHA,,,
2024-04-27,False,False,12:05,"[{'no': 'BR846', 'airline': 'EVA'}, {'no': 'HX1846', 'airline': 'CRK'}]",,,KHH,,,
2024-04-27,False,False,12:15,"[{'no': 'CX960', 'airline': 'CPA'}, {'no': 'CA6526', 'airline': 'CCA'}]",,,HGH,,,
2024-04-27,False,False,12:20,"[{'no': 'MF382', 'airline': 'CXA'}]",,,XMN,,,
2024-04-27,False,False,12:20,"[{'no': 'MF8656', 'airline': 'CXA'}]",,,HGH,,,
2024-04-27,False,False,12:20,"[{'no': 'KE172', 'airline': 'KAL'}, {'no': 'DL7772', 'airline': 'DAL'}]",,,ICN,,,
2024-04-27,False,False,12:25,"[{'no': 'SQ875', 'airline': 'SIA'}]",,,SIN,,,
2024-04-27,False,False,12:25,"[{'no': 'HX775', 'airline': 'CRK'}, {'no': 'TK9221', 'airline': 'THY'}]",,,BKK,,,
2024-04-27,False,False,12:30,"[{'no': 'CX806', 'airline': 'CPA'}, {'no': 'OM5806', 'airline': 'MGL'}]",,,ORD,,,
2024-04-27,False,False,12:30,"[{'no': 'ZH9096', 'airline': 'CSZ'}, {'no': 'CX6250', 'airline': 'CPA'}]",,,WUX,,,
2024-04-27,False,False,12:35,"[{'no': 'UO638', 'airline': 'HKE'}, {'no': 'CX5638', 'airline': 'CPA'}]",,,FUK,,,
2024-04-27,False,False,12:35,"[{'no': 'UO112', 'airline': 'HKE'}]",,,TPE,,,
2024-04-27,False,False,12:40,"[{'no': 'MM064', 'airline': 'APJ'}]",,,KIX,,,
2024-04-27,False,False,12:40,"[{'no': 'CX725', 'airline': 'CPA'}, {'no': 'AC9783', 'airline': 'ACA'}, {'no': 'MH9195', 'airline': 'MAS'}]",,,KUL,,,
2024-04-27,False,False,12:45,"[{'no': 'CA102', 'airline': 'CCA'}, {'no': 'CX6102', 'airline': 'CPA'}]",,,PEK,,,
2024-04-27,False,False,12:45,"[{'no': 'UO132', 'airline': 'HKE'}]",,,KHH,,,
2024-04-27,False,False,12:45,"[{'no': 'TG601', 'airline': 'THA'}, {'no': 'WY5903', 'airline': 'OMA'}]",,,BKK,,,
2024-04-27,False,False,12:50,"[{'no': 'MU502', 'airline': 'CES'}, {'no': 'HO3504', 'airline': 'DKH'}, {'no': 'FM3016', 'airline': 'CSH'}]",,,PVG,,,
2024-04-27,False,False,12:50,"[{'no': 'CA104', 'airline': 'CCA'}, {'no': 'CX6104', 'airline': 'CPA'}]",,,TSN,,,
2024-04-27,False,False,12:50,"[{'no': 'MU5018', 'airline': 'CES'}, {'no': 'FM3012', 'airline': 'CSH'}]",,,SHA,,,
2024-04-27,False,False,12:50,"[{'no': 'HX254', 'airline': 'CRK'}, {'no': 'BR2900', 'airline': 'EVA'}]",,,TPE,,,
2024-04-27,False,False,13:00,"[{'no': 'HX246', 'airline': 'CRK'}, {'no': 'HU8359', 'airline': 'CHH'}]",,,PVG,,,
2024-04-27,False,False,13:00,"[{'no': 'UO646', 'airline': 'HKE'}, {'no': 'CX5646', 'airline': 'CPA'}]",,,NRT,,,
2024-04-27,False,False,13:05,"[{'no': 'OZ722', 'airline': 'AAR'}, {'no': 'HX1552', 'airline': 'CRK'}]",,,ICN,,,
2024-04-27,False,False,13:10,"[{'no': 'CX400', 'airline': 'CPA'}]",,,TPE,,,
2024-04-27,False,False,13:10,"[{'no': 'CX157', 'airline': 'CPA'}, {'no': 'QR5806', 'airline': 'QTR'}, {'no': 'BA4147', 'airline': 'BAW'}, {'no': 'AY5107', 'airline': 'FIN'}, {'no': 'JL7907', 'airline': 'JAL'}, {'no': 'OM5631', 'airline': 'MGL'}]",,,BNE,,,
2024-04-27,False,False,13:15,"[{'no': 'TW116', 'airline': 'TWB'}]",,,ICN,,,
2024-04-27,False,False,13:25,"[{'no': 'AK236', 'airline': 'AXM'}]",,,BKI,,,
2024-04-27,False,False,13:25,"[{'no': 'UO700', 'airline': 'HKE'}]",,,BKK,,,
2024-04-27,False,False,13:30,"[{'no': 'CX253', 'airline': 'CPA'}]",,,LHR,,,
2024-04-27,False,False,13:35,"[{'no': 'MU5016', 'airline': 'CES'}]",,,PKX,,,
2024-04-27,False,False,13:35,"[{'no': '7C2102', 'airline': 'JJA'}]",,,ICN,,,
2024-04-27,False,False,13:35,"[{'no': 'CX928', 'airline': 'CPA'}, {'no': 'CA6518', 'airline': 'CCA'}]",,,CKG,,,
2024-04-27,False,False,13:40,"[{'no': 'BR868', 'airline': 'EVA'}, {'no': 'HX1824', 'airline': 'CRK'}]",,,TPE,,,
2024-04-27,False,False,13:40,"[{'no': 'CA412', 'airline': 'CCA'}, {'no': 'CX6122', 'airline': 'CPA'}]",,,TFU,,,
2024-04-27,False,False,13:40,"[{'no': 'CZ310', 'airline': 'CSN'}]",,,PKX,,,
2024-04-27,False,False,13:40,"[{'no': 'SC1152', 'airline': 'CDG'}, {'no': 'CA8872', 'airline': 'CCA'}]",,,TNA,,,
2024-04-27,False,False,13:40,"[{'no': 'CX360', 'airline': 'CPA'}]",,,PVG,,,
2024-04-27,False,False,13:55,"[{'no': 'CI910', 'airline': 'CAL'}]",,,TPE,,,
2024-04-27,False,False,13:55,"[{'no': 'MU702', 'airline': 'CES'}, {'no': 'FM3026', 'airline': 'CSH'}]",,,PVG,,,
2024-04-27,False,False,14:10,"[{'no': 'CX779', 'airline': 'CPA'}, {'no': 'BA4571', 'airline': 'BAW'}, {'no': 'AA8920', 'airline': 'AAL'}, {'no': 'JL7921', 'airline': 'JAL'}, {'no': 'QR3479', 'airline': 'QTR'}]",,,SUB,,,
2024-04-27,False,False,14:10,"[{'no': 'SC4634', 'airline': 'CDG'}]",,,TAO,,,
2024-04-27,False,False,14:15,"[{'no': 'UO650', 'airline': 'HKE'}]",,,NRT,,,
2024-04-27,False,False,14:15,"[{'no': 'KE174', 'airline': 'KAL'}, {'no': 'DL7922', 'airline': 'DAL'}]",,,ICN,,,
2024-04-27,False,False,14:25,"[{'no': 'HX216', 'airline': 'CRK'}, {'no': 'HU8209', 'airline': 'CHH'}]",,,NKG,,,
2024-04-27,False,False,14:25,"[{'no': 'CX418', 'airline': 'CPA'}]",,,ICN,,,
2024-04-27,False,False,14:25,"[{'no': 'SQ883', 'airline': 'SIA'}]",,,SIN,,,
2024-04-27,False,False,14:30,"[{'no': 'CX735', 'airline': 'CPA'}, {'no': 'FJ5450', 'airline': 'FJI'}, {'no': 'GF4071', 'airline': 'GFA'}, {'no': 'OM5733', 'airline': 'MGL'}]",,,SIN,,,
2024-04-27,False,False,14:30,"[{'no': 'VN593', 'airline': 'HVN'}]",,,HAN,,,
2024-04-27,False,False,14:30,"[{'no': 'CX751', 'airline': 'CPA'}, {'no': 'PG4558', 'airline': 'BKP'}, {'no': 'OM5637', 'airline': 'MGL'}, {'no': 'AC9780', 'airline': 'ACA'}, {'no': 'QR3472', 'airline': 'QTR'}]",,,BKK,,,
2024-04-27,False,False,14:35,"[{'no': 'MH073', 'airline': 'MAS'}]",,,KUL,,,
2024-04-27,False,False,14:35,"[{'no': 'CA112', 'airline': 'CCA'}, {'no': 'CX6112', 'airline': 'CPA'}]",,,PEK,,,
2024-04-27,False,False,14:45,"[{'no': 'NH860', 'airline': 'ANA'}, {'no': 'UA7918', 'airline': 'UAL'}]",,,HND,,,
2024-04-27,False,False,14:45,"[{'no': 'HX612', 'airline': 'CRK'}, {'no': 'TK9200', 'airline': 'THY'}]",,,KIX,,,
2024-04-27,False,False,14:50,"[{'no': 'CA420', 'airline': 'CCA'}, {'no': 'CX6130', 'airline': 'CPA'}]",,,CKG,,,
2024-04-27,False,False,14:50,"[{'no': 'UO114', 'airline': 'HKE'}]",,,TPE,,,
2024-04-27,False,False,14:55,"[{'no': 'HX562', 'airline': 'CRK'}]",,,VTE,,,
2024-04-27,False,False,14:55,"[{'no': 'UO688', 'airline': 'HKE'}]",,,KIX,,,
2024-04-27,False,False,15:00,"[{'no': 'CX380', 'airline': 'CPA'}]",,,PVG,,,
2024-04-27,False,False,15:00,"[{'no': 'CX621', 'airline': 'CPA'}]",,,PEN,,,
2024-04-27,False,False,15:00,"[{'no': 'CX171', 'airline': 'CPA'}, {'no': 'BA4145', 'airline': 'BAW'}, {'no': 'JL7905', 'airline': 'JAL'}, {'no': 'OM5621', 'airline': 'MGL'}, {'no': 'QF8236', 'airline': 'QFA'}, {'no': 'QR5856', 'airline': 'QTR'}, {'no': 'AY5111', 'airline': 'FIN'}]",,,PER,,,
2024-04-27,False,False,15:05,"[{'no': 'MU508', 'airline': 'CES'}, {'no': 'FM3022', 'airline': 'CSH'}]",,,PVG,,,
2024-04-27,False,False,15:10,"[{'no': 'HB344', 'airline': 'HGB'}]",,,KIX,,,
2024-04-27,False,False,15:10,"[{'no': 'CX500', 'airline': 'CPA'}, {'no': 'JL7048', 'airline': 'JAL'}, {'no': 'QR5852', 'airline': 'QTR'}]",,,NRT,,,
2024-04-27,False,False,15:15,"[{'no': 'OD606', 'airline': 'MXD'}]",,,KUL,,,
2024-04-27,False,False,15:15,"[{'no': 'JL026', 'airline': 'JAL'}, {'no': 'AS7332', 'airline': 'ASA'}, {'no': 'UK2002', 'airline': 'VTI'}, {'no': 'CX6320', 'airline': 'CPA'}, {'no': 'HA5000', 'airline': 'HAL'}]",,,HND,,,
2024-04-27,False,False,15:15,"[{'no': 'CX635', 'airline': 'CPA'}, {'no': 'GF4069', 'airline': 'GFA'}, {'no': 'AY5833', 'airline': 'FIN'}, {'no': 'OM5731', 'airline': 'MGL'}]",,,SIN,,,
2024-04-27,False,False,15:20,"[{'no': 'FD501', 'airline': 'AIQ'}]",,,DMK,,,
2024-04-27,False,False,15:20,"[{'no': 'CX605', 'airline': 'CPA'}, {'no': 'QR5836', 'airline': 'QTR'}]",,,PNH,,,
2024-04-27,False,False,15:25,"[{'no': 'BR870', 'airline': 'EVA'}, {'no': 'HX1826', 'airline': 'CRK'}]",,,TPE,,,
2024-04-27,False,False,15:25,"[{'no': 'HX610', 'airline': 'CRK'}]",,,NRT,,,
2024-04-27,False,False,15:30,"[{'no': 'TG607', 'airline': 'THA'}, {'no': 'NZ4193', 'airline': 'ANZ'}, {'no': 'AC7409', 'airline': 'ACA'}, {'no': 'GF6327', 'airline': 'GFA'}]",,,BKK,,,
2024-04-27,False,False,15:35,"[{'no': 'PR319', 'airline': 'PAL'}]",,,MNL,,,
2024-04-27,False,False,15:35,"[{'no': 'CA766', 'airline': 'CCA'}]",,,INC,,,
2024-04-27,False,False,15:40,"[{'no': 'UO862', 'airline': 'HKE'}]",,,KIX,,,
2024-04-27,False,False,15:40,"[{'no': 'HB283', 'airline': 'HGB'}]",,,BKK,,,
2024-04-27,False,False,15:40,"[{'no': 'HX238', 'airline': 'CRK'}, {'no': 'HU8361', 'airline': 'CHH'}]",,,SHA,,,
2024-04-27,False,False,15:40,"[{'no': 'SQ893', 'airline': 'SIA'}]",,,SIN,,,
2024-04-27,False,False,15:45,"[{'no': 'CX719', 'airline': 'CPA'}, {'no': 'QR5819', 'airline': 'QTR'}, {'no': 'BA4573', 'airline': 'BAW'}]",,,CGK,,,
2024-04-27,False,False,15:45,"[{'no': '6E1708', 'airline': 'IGO'}]",,,DEL,,,
2024-04-27,False,False,15:45,"[{'no': 'CX472', 'airline': 'CPA'}]",,,TPE,,,
2024-04-27,False,False,15:50,"[{'no': 'QW9920', 'airline': 'QDA'}]",,,DYG,,,
2024-04-27,False,False,15:55,"[{'no': 'MU504', 'airline': 'CES'}, {'no': 'HO3510', 'airline': 'DKH'}, {'no': 'FM3018', 'airline': 'CSH'}]",,,PVG,,,
2024-04-27,False,False,15:55,"[{'no': 'CX701', 'airline': 'CPA'}, {'no': 'QR3451', 'airline': 'QTR'}, {'no': 'PG4560', 'airline': 'BKP'}, {'no': 'AC9784', 'airline': 'ACA'}, {'no': 'OM5639', 'airline': 'MGL'}]",,,BKK,,,
2024-04-27,False,False,16:10,"[{'no': 'CX729', 'airline': 'CPA'}, {'no': 'AC9790', 'airline': 'ACA'}, {'no': 'MH9197', 'airline': 'MAS'}]",,,KUL,,,
2024-04-27,False,False,16:10,"[{'no': 'ET644', 'airline': 'ETH'}]",,,MNL,,,
2024-04-27,False,False,16:15,"[{'no': 'UO792', 'airline': 'HKE'}, {'no': 'CX5792', 'airline': 'CPA'}]",,,DMK,,,
2024-04-27,False,False,16:15,"[{'no': 'CX840', 'airline': 'CPA'}, {'no': 'MH9184', 'airline': 'MAS'}, {'no': 'LA6092', 'airline': 'LAN'}, {'no': 'OM5840', 'airline': 'MGL'}]",,,JFK,,,
2024-04-27,False,False,16:15,"[{'no': 'PG806', 'airline': 'BKP'}, {'no': 'HX3752', 'airline': 'CRK'}, {'no': 'CX6503', 'airline': 'CPA'}, {'no': 'QR4440', 'airline': 'QTR'}, {'no': 'TG7343', 'airline': 'THA'}]",,,USM,,,
