,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
812,2024-01-09T04:00:00,19,19,15,77.63,0,0,,0,0,10.8,12.9,90,1016,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
813,2024-01-09T05:00:00,19,19,14.9,77.41,0,0,,0,0,21.6,5.5,69,1017.1,43.2,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
814,2024-01-09T06:00:00,19,19,15,77.63,0,0,,0,0,10.1,9.3,360,1017,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
815,2024-01-09T07:00:00,19,19,15,77.63,0,0,,0,0,8.6,5.4,30,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
816,2024-01-09T08:00:00,19.7,19.7,15,74.13,0,0,,,0,21.6,9.2,109,1018.1,49.9,10.5,14,0.1,0,10,Partially cloudy,partly-cloudy-day
817,2024-01-09T09:00:00,22,22,15,64.54,0,0,,0,0,7.6,18.3,80,1018,27.7,10,70,0.3,1,10,Partially cloudy,partly-cloudy-day
818,2024-01-09T10:00:00,21,21,15,68.59,0,0,,0,0,6.1,14.7,10,1019,27.6,10,155,0.6,2,10,Partially cloudy,partly-cloudy-day
819,2024-01-09T11:00:00,23.8,23.8,15.2,58.69,0,0,,0,0,18,8.2,314,1018.4,17.2,11,274,1,3,10,Clear,clear-day
820,2024-01-09T12:00:00,23,23,16,64.73,0,0,,0,0,5,13,310,1018,27.6,5,434,1.6,4,10,Partially cloudy,partly-cloudy-day
821,2024-01-09T13:00:00,23,23,16,64.73,0,0,,0,0,5.4,9.4,280,1016,27.6,5,730,2.6,7,10,Partially cloudy,partly-cloudy-day
822,2024-01-09T14:00:00,23.2,23.2,15.9,63.77,0,0,,0,0,14.4,12.9,277,1015.9,17.4,7.5,698,2.5,7,10,Clear,clear-day
823,2024-01-09T15:00:00,24,24,15,57.18,0,0,,0,0,4.3,11.2,330,1015,27.5,10,596,2.1,6,10,Partially cloudy,partly-cloudy-day
824,2024-01-09T16:00:00,24,24,16,60.97,0,0,,0,0,4.7,12.9,310,1015,27.5,10,438,1.6,4,10,Partially cloudy,partly-cloudy-day
825,2024-01-09T17:00:00,23.7,23.7,15,58.09,0,0,,0,0,18,9.2,308,1015.2,27.7,9.5,240,0.9,2,10,Partially cloudy,partly-cloudy-day
826,2024-01-09T18:00:00,23,23,15,60.76,0,0,,0,0,6.1,7.6,330,1015,27.5,10,47,0.2,0,10,Partially cloudy,partly-cloudy-night
827,2024-01-09T19:00:00,22,22,16,68.81,0,0,,0,0,6.1,5.4,241,1016,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
828,2024-01-09T20:00:00,21.8,21.8,16.2,70.24,0,0,,0,0,18,9,57,1016.4,43.2,9,0,0,0,10,Partially cloudy,partly-cloudy-night
829,2024-01-09T21:00:00,22,22,17,73.32,0,0,,0,0,3.6,1.8,240,1017,27.5,9,0,0,0,10,Partially cloudy,partly-cloudy-night
830,2024-01-09T22:00:00,22,22,17,73.33,0,0,,0,0,2.5,5.4,320,1017,27.5,8,0,0,0,10,Partially cloudy,partly-cloudy-night
831,2024-01-09T23:00:00,21,21,17.1,78.16,0,0,,0,0,18,6.3,265,1018,58.6,6,0,0,0,10,Partially cloudy,partly-cloudy-night
833,2024-01-09T00:00:00,20,20,15,72.95,0,0,,0,0,15.1,14.8,90,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
834,2024-01-09T01:00:00,20,20,15,72.95,0,0,,0,0,13.3,16.5,90,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
835,2024-01-09T02:00:00,19.9,19.9,15.7,77.21,0,0,,0,0,21.6,17.1,74,1017.5,65.6,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
836,2024-01-09T03:00:00,19,19,15,77.62,0,0,,0,0,11.5,14.7,80,1017,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
837,2024-01-09T04:00:00,19,19,15,77.63,0,0,,0,0,10.8,12.9,90,1016,27.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
838,2024-01-09T05:00:00,19,19,14.9,77.41,0,0,,0,0,21.6,5.5,69,1017.1,43.2,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
839,2024-01-09T06:00:00,19,19,15,77.63,0,0,,0,0,10.1,9.3,360,1017,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
840,2024-01-09T07:00:00,19,19,15,77.63,0,0,,0,0,8.6,5.4,30,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
841,2024-01-09T08:00:00,19.7,19.7,15,74.13,0,0,,,0,21.6,9.2,109,1018.1,49.9,10.5,14,0.1,0,10,Partially cloudy,partly-cloudy-day
842,2024-01-09T09:00:00,22,22,15,64.54,0,0,,0,0,7.6,18.3,80,1018,27.7,10,70,0.3,1,10,Partially cloudy,partly-cloudy-day
843,2024-01-09T10:00:00,21,21,15,68.59,0,0,,0,0,6.1,14.7,10,1019,27.6,10,155,0.6,2,10,Partially cloudy,partly-cloudy-day
844,2024-01-09T11:00:00,23.8,23.8,15.2,58.69,0,0,,0,0,18,8.2,314,1018.4,17.2,11,274,1,3,10,Clear,clear-day
845,2024-01-09T12:00:00,23,23,16,64.73,0,0,,0,0,5,13,310,1018,27.6,5,434,1.6,4,10,Partially cloudy,partly-cloudy-day
846,2024-01-09T13:00:00,23,23,16,64.73,0,0,,0,0,5.4,9.4,280,1016,27.6,5,730,2.6,7,10,Partially cloudy,partly-cloudy-day
847,2024-01-09T14:00:00,23.2,23.2,15.9,63.77,0,0,,0,0,14.4,12.9,277,1015.9,17.4,7.5,698,2.5,7,10,Clear,clear-day
848,2024-01-09T15:00:00,24,24,15,57.18,0,0,,0,0,4.3,11.2,330,1015,27.5,10,596,2.1,6,10,Partially cloudy,partly-cloudy-day
849,2024-01-09T16:00:00,24,24,16,60.97,0,0,,0,0,4.7,12.9,310,1015,27.5,10,438,1.6,4,10,Partially cloudy,partly-cloudy-day
850,2024-01-09T17:00:00,23.7,23.7,15,58.09,0,0,,0,0,18,9.2,308,1015.2,27.7,9.5,240,0.9,2,10,Partially cloudy,partly-cloudy-day
851,2024-01-09T18:00:00,23,23,15,60.76,0,0,,0,0,6.1,7.6,330,1015,27.5,10,47,0.2,0,10,Partially cloudy,partly-cloudy-night
852,2024-01-09T19:00:00,22,22,16,68.81,0,0,,0,0,6.1,5.4,241,1016,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
853,2024-01-09T20:00:00,21.8,21.8,16.2,70.24,0,0,,0,0,18,9,57,1016.4,43.2,9,0,0,0,10,Partially cloudy,partly-cloudy-night
854,2024-01-09T21:00:00,22,22,17,73.32,0,0,,0,0,3.6,1.8,240,1017,27.5,9,0,0,0,10,Partially cloudy,partly-cloudy-night
855,2024-01-09T22:00:00,22,22,17,73.33,0,0,,0,0,2.5,5.4,320,1017,27.5,8,0,0,0,10,Partially cloudy,partly-cloudy-night
856,2024-01-09T23:00:00,21,21,17.1,78.16,0,0,,0,0,18,6.3,265,1018,58.6,6,0,0,0,10,Partially cloudy,partly-cloudy-night
857,2024-01-10T00:00:00,21,21,18,83.01,0,0,,0,0,2.2,5.4,320,1017,27.5,6,0,0,0,10,Partially cloudy,partly-cloudy-night
858,2024-01-10T01:00:00,21,21,18,83,0,0,,0,0,3.2,11.1,340,1018,27.5,6,0,0,0,10,Partially cloudy,partly-cloudy-night
859,2024-01-10T02:00:00,20.7,20.7,17.8,83.11,0,0,,0,0,18,10,341,1017.4,58.7,4.5,0,0,0,10,Partially cloudy,partly-cloudy-night
860,2024-01-10T03:00:00,21,21,16,73.13,0,0,,0,0,9.4,13,50,1017,49.9,8,0,0,0,10,Partially cloudy,partly-cloudy-night
861,2024-01-10T04:00:00,20,20,15,72.95,0,0,,0,0,12.2,14.8,50,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
862,2024-01-10T05:00:00,19.7,19.7,14.9,73.89,0,0,,0,0,21.6,19.2,55,1018,70.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night
863,2024-01-10T06:00:00,19,19,13,68.2,0,0,,0,0,19.8,18.4,70,1018,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
864,2024-01-10T07:00:00,18,18,13,72.6,0,0,,0,0,22,20.5,50,1018,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
865,2024-01-10T08:00:00,18.1,18.1,11.9,67.19,0,0,,,0,28.8,16.4,40,1019.4,17.3,19.8,45,0.2,0,10,Clear,clear-day
866,2024-01-10T09:00:00,19,19,12,63.87,0,0,,0,0,19.8,16.6,20,1020,27.6,10,239,0.9,2,10,Partially cloudy,partly-cloudy-day
