date,arrival,cargo,time,flight,status,statusCode,origin,baggage,hall,terminal,stand
2024-04-23,True,False,09:15,"[{'no': 'CI601', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-23,True,False,09:35,"[{'no': 'CX624', 'airline': 'CPA'}]",,,BLR,,,,
2024-04-23,True,False,09:45,"[{'no': '5J110', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-23,True,False,09:55,"[{'no': 'UO697', 'airline': 'HKE'}, {'no': 'CX5697', 'airline': 'CPA'}]",,,CJU,,,,
2024-04-23,True,False,09:55,"[{'no': 'CX407', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-23,True,False,10:00,"[{'no': 'FD508', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-23,True,False,10:05,"[{'no': 'BR851', 'airline': 'EVA'}, {'no': 'HX1821', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-23,True,False,10:05,"[{'no': 'CI903', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-23,True,False,10:10,"[{'no': 'PR300', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-23,True,False,10:15,"[{'no': 'UO625', 'airline': 'HKE'}]",,,HND,,,,
2024-04-23,True,False,10:20,"[{'no': 'MU2901', 'airline': 'CES'}]",,,WUX,,,,
2024-04-23,True,False,10:20,"[{'no': 'TR978', 'airline': 'TGW'}]",,,SIN,,,,
2024-04-23,True,False,10:20,"[{'no': 'CX738', 'airline': 'CPA'}]",,,DXB,,,,
2024-04-23,True,False,10:25,"[{'no': 'MU9623', 'airline': 'CES'}]",,,KMG,,,,
2024-04-23,True,False,10:30,"[{'no': 'MU765', 'airline': 'CES'}, {'no': 'FM3033', 'airline': 'CSH'}]",,,NKG,,,,
2024-04-23,True,False,10:30,"[{'no': 'AK2281', 'airline': 'AXM'}]",,,PEN,,,,
2024-04-23,True,False,10:30,"[{'no': 'HX499', 'airline': 'CRK'}, {'no': 'HU8259', 'airline': 'CHH'}]",,,CKG,,,,
2024-04-23,True,False,10:30,"[{'no': 'CX912', 'airline': 'CPA'}, {'no': 'AC9788', 'airline': 'ACA'}]",,,MNL,,,,
2024-04-23,True,False,10:35,"[{'no': 'MF8715', 'airline': 'CXA'}]",,,JJN,,,,
2024-04-23,True,False,10:55,"[{'no': 'OM297', 'airline': 'MGL'}, {'no': 'CX6200', 'airline': 'CPA'}]",,,UBN,,,,
2024-04-23,True,False,10:55,"[{'no': 'BR845', 'airline': 'EVA'}, {'no': 'HX1845', 'airline': 'CRK'}]",,,KHH,,,,
2024-04-23,True,False,10:55,"[{'no': 'HX129', 'airline': 'CRK'}, {'no': 'HU8517', 'airline': 'CHH'}]",,,HGH,,,,
2024-04-23,True,False,10:55,"[{'no': 'KE171', 'airline': 'KAL'}, {'no': 'DL7771', 'airline': 'DAL'}]",,,ICN,,,,
2024-04-23,True,False,11:00,"[{'no': 'MU721', 'airline': 'CES'}, {'no': 'FM3013', 'airline': 'CSH'}]",,,SHA,,,,
2024-04-23,True,False,11:15,"[{'no': 'AK138', 'airline': 'AXM'}]",,,KUL,,,,
2024-04-23,True,False,11:20,"[{'no': 'MF381', 'airline': 'CXA'}]",,,XMN,,,,
2024-04-23,True,False,11:20,"[{'no': 'MF8655', 'airline': 'CXA'}]",,,HGH,,,,
2024-04-23,True,False,11:20,"[{'no': 'SQ874', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-23,True,False,11:30,"[{'no': 'ZH9095', 'airline': 'CSZ'}, {'no': 'CA3361', 'airline': 'CCA'}, {'no': 'CX6251', 'airline': 'CPA'}]",,,WUX,,,,
2024-04-23,True,False,11:30,"[{'no': 'CX361', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-23,True,False,11:35,"[{'no': 'CA101', 'airline': 'CCA'}, {'no': 'CX6101', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-23,True,False,11:40,"[{'no': 'OZ721', 'airline': 'AAR'}, {'no': 'HX1551', 'airline': 'CRK'}]",,,ICN,,,,
2024-04-23,True,False,11:40,"[{'no': 'UO227', 'airline': 'HKE'}, {'no': 'CX5227', 'airline': 'CPA'}]",,,NGB,,,,
2024-04-23,True,False,11:45,"[{'no': 'MM063', 'airline': 'APJ'}]",,,KIX,,,,
2024-04-23,True,False,11:45,"[{'no': 'UO131', 'airline': 'HKE'}]",,,KHH,,,,
2024-04-23,True,False,11:45,"[{'no': 'CX983', 'airline': 'CPA'}]",,,CAN,,,,
2024-04-23,True,False,11:45,"[{'no': 'TG600', 'airline': 'THA'}, {'no': 'GF6300', 'airline': 'GFA'}, {'no': 'WY5902', 'airline': 'OMA'}, {'no': 'TK8010', 'airline': 'THY'}, {'no': 'AC7408', 'airline': 'ACA'}]",,,BKK,,,,
2024-04-23,True,False,11:50,"[{'no': 'MU501', 'airline': 'CES'}, {'no': 'HO3503', 'airline': 'DKH'}, {'no': 'FM3015', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-23,True,False,11:50,"[{'no': 'MU5017', 'airline': 'CES'}, {'no': 'FM3011', 'airline': 'CSH'}]",,,SHA,,,,
2024-04-23,True,False,11:50,"[{'no': 'MU5015', 'airline': 'CES'}]",,,PKX,,,,
2024-04-23,True,False,11:50,"[{'no': 'CA103', 'airline': 'CCA'}, {'no': 'CX6103', 'airline': 'CPA'}]",,,TSN,,,,
2024-04-23,True,False,11:50,"[{'no': 'HX235', 'airline': 'CRK'}]",,,PVG,,,,
2024-04-23,True,False,12:00,"[{'no': 'UO193', 'airline': 'HKE'}, {'no': 'CX5193', 'airline': 'CPA'}]",,,RMQ,,,,
2024-04-23,True,False,12:10,"[{'no': 'CZ309', 'airline': 'CSN'}]",,,PKX,,,,
2024-04-23,True,False,12:10,"[{'no': 'BR867', 'airline': 'EVA'}, {'no': 'HX1823', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-23,True,False,12:10,"[{'no': 'CA411', 'airline': 'CCA'}, {'no': 'CX6121', 'airline': 'CPA'}]",,,TFU,,,,
2024-04-23,True,False,12:10,"[{'no': 'HX603', 'airline': 'CRK'}, {'no': 'TK9212', 'airline': 'THY'}]",,,KIX,,,,
2024-04-23,True,False,12:10,"[{'no': 'CX700', 'airline': 'CPA'}, {'no': 'FJ5455', 'airline': 'FJI'}, {'no': 'OM5640', 'airline': 'MGL'}, {'no': 'AY5102', 'airline': 'FIN'}, {'no': 'AC9760', 'airline': 'ACA'}, {'no': 'PG4553', 'airline': 'BKP'}, {'no': 'AA8893', 'airline': 'AAL'}, {'no': 'QR5854', 'airline': 'QTR'}]",,,BKK,,,,
2024-04-23,True,False,12:15,"[{'no': 'TW115', 'airline': 'TWB'}]",,,ICN,,,,
2024-04-23,True,False,12:15,"[{'no': 'CX597', 'airline': 'CPA'}, {'no': 'JL7029', 'airline': 'JAL'}]",,,KIX,,,,
2024-04-23,True,False,12:15,"[{'no': 'PR318', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-23,True,False,12:20,"[{'no': 'CX710', 'airline': 'CPA'}, {'no': 'OM5616', 'airline': 'MGL'}, {'no': 'AY5832', 'airline': 'FIN'}]",,,SIN,,,,
2024-04-23,True,False,12:25,"[{'no': 'CX730', 'airline': 'CPA'}, {'no': 'AC9795', 'airline': 'ACA'}, {'no': 'MH9188', 'airline': 'MAS'}]",,,KUL,,,,
2024-04-23,True,False,12:30,"[{'no': 'NH859', 'airline': 'ANA'}, {'no': 'UA7907', 'airline': 'UAL'}]",,,HND,,,,
2024-04-23,True,False,12:30,"[{'no': 'UO551', 'airline': 'HKE'}, {'no': 'CX5551', 'airline': 'CPA'}]",,,HAN,,,,
2024-04-23,True,False,12:30,"[{'no': 'CX365', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-23,True,False,12:35,"[{'no': '7C2101', 'airline': 'JJA'}]",,,ICN,,,,
2024-04-23,True,False,12:35,"[{'no': 'CX238', 'airline': 'CPA'}]",,,LHR,,,,
2024-04-23,True,False,12:40,"[{'no': 'AK237', 'airline': 'AXM'}]",,,BKI,,,,
2024-04-23,True,False,12:40,"[{'no': 'SC1151', 'airline': 'CDG'}, {'no': 'CA8871', 'airline': 'CCA'}]",,,TNA,,,,
2024-04-23,True,False,12:40,"[{'no': 'SC4633', 'airline': 'CDG'}, {'no': 'CA8857', 'airline': 'CCA'}]",,,TAO,,,,
2024-04-23,True,False,12:40,"[{'no': 'SQ882', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-23,True,False,12:45,"[{'no': 'MU701', 'airline': 'CES'}, {'no': 'FM3025', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-23,True,False,12:50,"[{'no': 'KE173', 'airline': 'KAL'}, {'no': 'DL7921', 'airline': 'DAL'}]",,,ICN,,,,
2024-04-23,True,False,12:55,"[{'no': 'CI909', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-23,True,False,12:55,"[{'no': 'CX489', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-23,True,False,13:00,"[{'no': 'CX417', 'airline': 'CPA'}, {'no': 'QF8228', 'airline': 'QFA'}]",,,ICN,,,,
2024-04-23,True,False,13:00,"[{'no': 'CX431', 'airline': 'CPA'}]",,,KHH,,,,
2024-04-23,True,False,13:05,"[{'no': 'CA111', 'airline': 'CCA'}, {'no': 'CX6111', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-23,True,False,13:05,"[{'no': 'HX305', 'airline': 'CRK'}, {'no': 'HU8159', 'airline': 'CHH'}]",,,PEK,,,,
2024-04-23,True,False,13:05,"[{'no': 'CX503', 'airline': 'CPA'}, {'no': 'JL7053', 'airline': 'JAL'}, {'no': 'QR5835', 'airline': 'QTR'}]",,,KIX,,,,
2024-04-23,True,False,13:10,"[{'no': 'UO821', 'airline': 'HKE'}, {'no': 'CX5821', 'airline': 'CPA'}]",,,OKA,,,,
2024-04-23,True,False,13:10,"[{'no': '6E1707', 'airline': 'IGO'}]",,,DEL,,,,
2024-04-23,True,False,13:15,"[{'no': 'CX509', 'airline': 'CPA'}, {'no': 'JL7041', 'airline': 'JAL'}, {'no': 'FJ5475', 'airline': 'FJI'}, {'no': 'QR5857', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-23,True,False,13:25,"[{'no': 'HX706', 'airline': 'CRK'}, {'no': 'GA9770', 'airline': 'GIA'}]",,,DPS,,,,
2024-04-23,True,False,13:30,"[{'no': 'HX607', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-23,True,False,13:30,"[{'no': 'JL029', 'airline': 'JAL'}, {'no': 'UK2001', 'airline': 'VTI'}, {'no': 'AS7333', 'airline': 'ASA'}, {'no': 'CX6321', 'airline': 'CPA'}, {'no': 'HA5001', 'airline': 'HAL'}]",,,HND,,,,
2024-04-23,True,False,13:30,"[{'no': 'UO553', 'airline': 'HKE'}, {'no': 'CX5553', 'airline': 'CPA'}]",,,DAD,,,,
2024-04-23,True,False,13:30,"[{'no': 'VN592', 'airline': 'HVN'}]",,,HAN,,,,
2024-04-23,True,False,13:45,"[{'no': 'CX347', 'airline': 'CPA'}, {'no': 'CA6509', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-23,True,False,13:50,"[{'no': 'HB703', 'airline': 'HGB'}]",,,TPE,,,,
2024-04-23,True,False,13:50,"[{'no': 'CA419', 'airline': 'CCA'}, {'no': 'CX6129', 'airline': 'CPA'}]",,,CKG,,,,
2024-04-23,True,False,13:50,"[{'no': 'CX543', 'airline': 'CPA'}, {'no': 'JL7031', 'airline': 'JAL'}, {'no': 'FJ5477', 'airline': 'FJI'}, {'no': 'QR5841', 'airline': 'QTR'}]",,,HND,,,,
2024-04-23,True,False,13:50,"[{'no': 'CX841', 'airline': 'CPA'}, {'no': 'LA5640', 'airline': 'LAN'}, {'no': 'MH9187', 'airline': 'MAS'}, {'no': 'OM5841', 'airline': 'MGL'}]",,,JFK,,,,
2024-04-23,True,False,13:55,"[{'no': 'SQ892', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-23,True,False,13:55,"[{'no': 'HX679', 'airline': 'CRK'}]",,,OKA,,,,
2024-04-23,True,False,14:00,"[{'no': 'CX461', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-23,True,False,14:00,"[{'no': 'CX973', 'airline': 'CPA'}]",,,XMN,,,,
2024-04-23,True,False,14:05,"[{'no': 'MU507', 'airline': 'CES'}, {'no': 'FM3021', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-23,True,False,14:05,"[{'no': 'CX658', 'airline': 'CPA'}, {'no': 'FJ5459', 'airline': 'FJI'}, {'no': 'OM5618', 'airline': 'MGL'}, {'no': 'AY5134', 'airline': 'FIN'}, {'no': 'AA8890', 'airline': 'AAL'}]",,,SIN,,,,
2024-04-23,True,False,14:15,"[{'no': 'OD605', 'airline': 'MXD'}]",,,KUL,,,,
2024-04-23,True,False,14:15,"[{'no': 'CA765', 'airline': 'CCA'}]",,,INC,,,,
2024-04-23,True,False,14:20,"[{'no': 'TG606', 'airline': 'THA'}]",,,BKK,,,,
2024-04-23,True,False,14:20,"[{'no': 'CX718', 'airline': 'CPA'}, {'no': 'AA8904', 'airline': 'AAL'}, {'no': 'QR3468', 'airline': 'QTR'}, {'no': 'BA4572', 'airline': 'BAW'}]",,,CGK,,,,
2024-04-23,True,False,14:20,"[{'no': 'CX780', 'airline': 'CPA'}, {'no': 'JL7920', 'airline': 'JAL'}, {'no': 'AA8957', 'airline': 'AAL'}, {'no': 'QR3480', 'airline': 'QTR'}]",,,SUB,,,,
2024-04-23,True,False,14:25,"[{'no': 'BR869', 'airline': 'EVA'}, {'no': 'HX1825', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-23,True,False,14:25,"[{'no': 'HX253', 'airline': 'CRK'}, {'no': 'BR2897', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-23,True,False,14:35,"[{'no': 'FD500', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-23,True,False,14:35,"[{'no': 'HX113', 'airline': 'CRK'}, {'no': 'HU8515', 'airline': 'CHH'}]",,,HGH,,,,
2024-04-23,True,False,14:40,"[{'no': 'EK382', 'airline': 'UAE'}]",,,DXB,,,,
2024-04-23,True,False,14:40,"[{'no': 'HB282', 'airline': 'HGB'}]",,,BKK,,,,
2024-04-23,True,False,14:40,"[{'no': 'CX937', 'airline': 'CPA'}, {'no': 'CA6536', 'airline': 'CCA'}]",,,WUH,,,,
2024-04-23,True,False,14:40,"[{'no': 'CX501', 'airline': 'CPA'}, {'no': 'FJ5473', 'airline': 'FJI'}, {'no': 'QR3458', 'airline': 'QTR'}, {'no': 'JL7043', 'airline': 'JAL'}]",,,NRT,,,,
2024-04-23,True,False,14:50,"[{'no': 'QW9919', 'airline': 'QDA'}]",,,TAO,,,,
2024-04-23,True,False,14:50,"[{'no': 'UO705', 'airline': 'HKE'}]",,,BKK,,,,
2024-04-23,True,False,14:50,"[{'no': 'MU6091', 'airline': 'CES'}]",,,YNT,,,,
2024-04-23,True,False,14:50,"[{'no': 'ET644', 'airline': 'ETH'}]",,,ADD,,,,
2024-04-23,True,False,14:55,"[{'no': 'MU503', 'airline': 'CES'}, {'no': 'FM3017', 'airline': 'CSH'}, {'no': 'HO3509', 'airline': 'DKH'}]",,,PVG,,,,
2024-04-23,True,False,14:55,"[{'no': 'CX423', 'airline': 'CPA'}]",,,KHH,,,,
2024-04-23,True,False,15:00,"[{'no': 'UO847', 'airline': 'HKE'}, {'no': 'CX5847', 'airline': 'CPA'}]",,,KOJ,,,,
2024-04-23,True,False,15:00,"[{'no': 'CX750', 'airline': 'CPA'}, {'no': 'AY5859', 'airline': 'FIN'}, {'no': 'AA8908', 'airline': 'AAL'}, {'no': 'GF4050', 'airline': 'GFA'}, {'no': 'QR5850', 'airline': 'QTR'}, {'no': 'PG4559', 'airline': 'BKP'}, {'no': 'AC9764', 'airline': 'ACA'}]",,,BKK,,,,
2024-04-23,True,False,15:00,"[{'no': 'UQ2649', 'airline': 'CUH'}]",,,URC,,,,
2024-04-23,True,False,15:05,"[{'no': 'CX930', 'airline': 'CPA'}, {'no': 'AC9786', 'airline': 'ACA'}]",,,MNL,,,,
2024-04-23,True,False,15:05,"[{'no': 'QR818', 'airline': 'QTR'}, {'no': 'IB7925', 'airline': 'IBE'}, {'no': 'JU8319', 'airline': 'ASL'}, {'no': 'LA6038', 'airline': 'LAN'}, {'no': 'WY6064', 'airline': 'OMA'}, {'no': 'BA2355', 'airline': 'BAW'}, {'no': 'CX9202', 'airline': 'CPA'}]",,,DOH,,,,
2024-04-23,True,False,15:05,"[{'no': 'CX608', 'airline': 'CPA'}, {'no': 'QR5847', 'airline': 'QTR'}]",,,PNH,,,,
2024-04-23,True,False,15:05,"[{'no': 'CX110', 'airline': 'CPA'}, {'no': 'BA4132', 'airline': 'BAW'}, {'no': 'QR3470', 'airline': 'QTR'}, {'no': 'OM5623', 'airline': 'MGL'}, {'no': 'AY5092', 'airline': 'FIN'}]",,,SYD,,,,
2024-04-23,True,False,15:10,"[{'no': 'CX922', 'airline': 'CPA'}, {'no': 'PR3202', 'airline': 'PAL'}, {'no': 'AC9766', 'airline': 'ACA'}]",,,CEB,,,,
2024-04-23,True,False,15:10,"[{'no': 'CX319', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-23,True,False,15:10,"[{'no': 'UO173', 'airline': 'HKE'}, {'no': 'CX5173', 'airline': 'CPA'}]",,,RMQ,,,,
2024-04-23,True,False,15:15,"[{'no': 'PG805', 'airline': 'BKP'}, {'no': 'TG7342', 'airline': 'THA'}, {'no': 'QR4396', 'airline': 'QTR'}, {'no': 'AY6276', 'airline': 'FIN'}, {'no': 'AF4379', 'airline': 'AFR'}, {'no': 'CX6502', 'airline': 'CPA'}, {'no': 'HX3751', 'airline': 'CRK'}]",,,USM,,,,
2024-04-23,True,False,15:15,"[{'no': 'CX495', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-23,True,False,15:15,"[{'no': 'CX766', 'airline': 'CPA'}, {'no': 'QR3482', 'airline': 'QTR'}, {'no': 'OM5610', 'airline': 'MGL'}, {'no': 'AA8909', 'airline': 'AAL'}, {'no': 'BA4558', 'airline': 'BAW'}, {'no': 'QF8244', 'airline': 'QFA'}, {'no': 'AC9768', 'airline': 'ACA'}, {'no': 'JL7928', 'airline': 'JAL'}, {'no': 'VN3562', 'airline': 'HVN'}, {'no': 'AY5104', 'airline': 'FIN'}]",,,SGN,,,,
2024-04-23,True,False,15:20,"[{'no': 'BA031', 'airline': 'BAW'}]",,,LHR,,,,
2024-04-23,True,False,15:25,"[{'no': 'KL887', 'airline': 'KLM'}, {'no': 'AF8405', 'airline': 'AFR'}]",,,AMS,,,,
2024-04-23,True,False,15:30,"[{'no': 'CI913', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-23,True,False,15:30,"[{'no': 'UO619', 'airline': 'HKE'}]",,,ICN,,,,
2024-04-23,True,False,15:35,"[{'no': 'UO111', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-23,True,False,15:35,"[{'no': 'HX162', 'airline': 'CRK'}, {'no': 'HU8081', 'airline': 'CHH'}]",,,SYX,,,,
2024-04-23,True,False,15:40,"[{'no': 'VJ986', 'airline': 'VJC'}]",,,PQC,,,,
2024-04-23,True,False,15:45,"[{'no': 'CX256', 'airline': 'CPA'}]",,,LHR,,,,
2024-04-23,True,False,15:55,"[{'no': 'LH796', 'airline': 'DLH'}, {'no': 'NZ4212', 'airline': 'ANZ'}]",,,FRA,,,,
2024-04-23,True,False,15:55,"[{'no': 'HU705', 'airline': 'CHH'}, {'no': 'HX1205', 'airline': 'CRK'}]",,,HAK,,,,
2024-04-23,True,False,15:55,"[{'no': 'CA427', 'airline': 'CCA'}, {'no': 'CX6127', 'airline': 'CPA'}]",,,TFU,,,,
2024-04-23,True,False,15:55,"[{'no': 'UO761', 'airline': 'HKE'}]",,,HKT,,,,
2024-04-23,True,False,16:00,"[{'no': 'CX335', 'airline': 'CPA'}, {'no': 'CA6503', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-23,True,False,16:00,"[{'no': 'MU595', 'airline': 'CES'}, {'no': 'FM3031', 'airline': 'CSH'}]",,,HGH,,,,
2024-04-23,True,False,16:00,"[{'no': 'BR855', 'airline': 'EVA'}, {'no': 'HX1829', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-23,True,False,16:00,"[{'no': 'UO851', 'airline': 'HKE'}, {'no': 'CX5851', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-23,True,False,16:05,"[{'no': 'MU733', 'airline': 'CES'}]",,,KMG,,,,
2024-04-23,True,False,16:05,"[{'no': 'AC007', 'airline': 'ACA'}, {'no': 'TG5867', 'airline': 'THA'}]",,,YVR,,,,
2024-04-23,True,False,16:05,"[{'no': 'CX349', 'airline': 'CPA'}]",,,SHA,,,,
2024-04-23,True,False,16:05,"[{'no': 'MU509', 'airline': 'CES'}, {'no': 'HO3507', 'airline': 'DKH'}, {'no': 'FM3023', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-23,True,False,16:10,"[{'no': 'GA860', 'airline': 'GIA'}, {'no': 'HX1960', 'airline': 'CRK'}]",,,CGK,,,,
2024-04-23,True,False,16:15,"[{'no': 'CA105', 'airline': 'CCA'}, {'no': 'CX6105', 'airline': 'CPA'}]",,,DLC,,,,
2024-04-23,True,False,16:15,"[{'no': 'CX367', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-23,True,False,16:25,"[{'no': 'GJ8053', 'airline': 'CDC'}]",,,HGH,,,,
2024-04-23,True,False,16:25,"[{'no': 'CA109', 'airline': 'CCA'}, {'no': 'CX6109', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-23,True,False,16:25,"[{'no': 'UO133', 'airline': 'HKE'}]",,,KHH,,,,
2024-04-23,True,False,16:25,"[{'no': 'CX439', 'airline': 'CPA'}, {'no': 'QR5813', 'airline': 'QTR'}, {'no': 'QF8231', 'airline': 'QFA'}]",,,ICN,,,,
2024-04-23,True,False,16:30,"[{'no': 'LX138', 'airline': 'SWR'}, {'no': 'CX6630', 'airline': 'CPA'}]",,,ZRH,,,,
2024-04-23,True,False,16:30,"[{'no': 'CX754', 'airline': 'CPA'}, {'no': 'AA8950', 'airline': 'AAL'}, {'no': 'OM5646', 'airline': 'MGL'}, {'no': 'AC9765', 'airline': 'ACA'}, {'no': 'GF4054', 'airline': 'GFA'}, {'no': 'AY5138', 'airline': 'FIN'}, {'no': 'PG4561', 'airline': 'BKP'}, {'no': 'QR5814', 'airline': 'QTR'}]",,,BKK,,,,
2024-04-23,True,False,16:35,"[{'no': 'BA027', 'airline': 'BAW'}]",,,LHR,,,,
2024-04-23,True,False,16:40,"[{'no': 'UO613', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-23,True,False,16:45,"[{'no': 'UA801', 'airline': 'UAL'}]",,,LAX,,,,
2024-04-23,True,False,16:45,"[{'no': 'CX770', 'airline': 'CPA'}, {'no': 'QR5837', 'airline': 'QTR'}, {'no': 'AC9798', 'airline': 'ACA'}]",,,HKT,,,,
2024-04-23,True,False,16:50,"[{'no': 'ZH9091', 'airline': 'CSZ'}, {'no': 'CX6247', 'airline': 'CPA'}, {'no': 'CA3855', 'airline': 'CCA'}]",,,JJN,,,,
2024-04-23,True,False,16:55,"[{'no': 'HB341', 'airline': 'HGB'}]",,,KIX,,,,
2024-04-23,True,False,16:55,"[{'no': 'CX987', 'airline': 'CPA'}, {'no': 'CA6521', 'airline': 'CCA'}]",,,TFU,,,,
2024-04-23,True,False,17:00,"[{'no': 'CX357', 'airline': 'CPA'}]",,,NKG,,,,
2024-04-23,True,False,17:00,"[{'no': 'CX634', 'airline': 'CPA'}]",,,PEN,,,,
2024-04-23,True,False,17:00,"[{'no': 'PR306', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-23,True,False,17:05,"[{'no': 'SQ894', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-23,True,False,17:05,"[{'no': 'TK070', 'airline': 'THY'}, {'no': 'HX3670', 'airline': 'CRK'}, {'no': 'NZ4850', 'airline': 'ANZ'}]",,,IST,,,,
2024-04-23,True,False,17:10,"[{'no': 'UO113', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-23,True,False,17:10,"[{'no': 'UO675', 'airline': 'HKE'}, {'no': 'CX5675', 'airline': 'CPA'}]",,,PUS,,,,
2024-04-23,True,False,17:15,"[{'no': 'Z21264', 'airline': 'APG'}]",,,MNL,,,,
2024-04-23,True,False,17:20,"[{'no': 'AF188', 'airline': 'AFR'}, {'no': 'KL2156', 'airline': 'KLM'}, {'no': 'QF4224', 'airline': 'QFA'}]",,,CDG,,,,
2024-04-23,True,False,17:20,"[{'no': 'CX722', 'airline': 'CPA'}, {'no': 'MH9196', 'airline': 'MAS'}, {'no': 'AC9791', 'airline': 'ACA'}]",,,KUL,,,,
2024-04-23,True,False,17:25,"[{'no': '3U3959', 'airline': 'CSC'}]",,,TFU,,,,
2024-04-23,True,False,17:25,"[{'no': 'UO231', 'airline': 'HKE'}]",,,PKX,,,,
2024-04-23,True,False,17:25,"[{'no': 'CX391', 'airline': 'CPA'}, {'no': 'CA6511', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-23,True,False,17:30,"[{'no': 'CI915', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-23,True,False,17:35,"[{'no': 'UO687', 'airline': 'HKE'}, {'no': 'CX5687', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-23,True,False,17:35,"[{'no': 'CX162', 'airline': 'CPA'}, {'no': 'AY5094', 'airline': 'FIN'}, {'no': 'BA4136', 'airline': 'BAW'}, {'no': 'QR3462', 'airline': 'QTR'}, {'no': 'OM5672', 'airline': 'MGL'}]",,,SYD,,,,
2024-04-23,True,False,17:40,"[{'no': 'FM809', 'airline': 'CSH'}, {'no': 'MU8629', 'airline': 'CES'}]",,,SHA,,,,
2024-04-23,True,False,17:40,"[{'no': 'HX255', 'airline': 'CRK'}, {'no': 'BR2899', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-23,True,False,17:45,"[{'no': 'RA409', 'airline': 'RNA'}]",,,KTM,,,,
2024-04-23,True,False,17:45,"[{'no': 'AY099', 'airline': 'FIN'}]",,,HEL,,,,
2024-04-23,True,False,17:50,"[{'no': 'HX605', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-23,True,False,17:50,"[{'no': 'CX254', 'airline': 'CPA'}]",,,LHR,,,,
2024-04-23,True,False,17:55,"[{'no': 'QF127', 'airline': 'QFA'}, {'no': 'AY5006', 'airline': 'FIN'}, {'no': 'LY8792', 'airline': 'ELY'}, {'no': 'BA7497', 'airline': 'BAW'}, {'no': 'AF9678', 'airline': 'AFR'}, {'no': 'LA4899', 'airline': 'LAN'}, {'no': 'KL4897', 'airline': 'KLM'}]",,,SYD,,,,
2024-04-23,True,False,18:00,"[{'no': 'QF029', 'airline': 'QFA'}, {'no': 'BA7411', 'airline': 'BAW'}, {'no': 'LY8784', 'airline': 'ELY'}, {'no': 'KL4899', 'airline': 'KLM'}, {'no': 'AY5022', 'airline': 'FIN'}, {'no': 'AF9679', 'airline': 'AFR'}]",,,MEL,,,,
2024-04-23,True,False,18:00,"[{'no': 'HX659', 'airline': 'CRK'}]",,,OKA,,,,
2024-04-23,True,False,18:00,"[{'no': 'CX411', 'airline': 'CPA'}, {'no': 'AA8894', 'airline': 'AAL'}, {'no': 'QR3499', 'airline': 'QTR'}, {'no': 'QF8224', 'airline': 'QFA'}]",,,ICN,,,,
2024-04-23,True,False,18:05,"[{'no': 'MU2089', 'airline': 'CES'}]",,,NGB,,,,
2024-04-23,True,False,18:05,"[{'no': 'EK384', 'airline': 'UAE'}]",,,DXB,,,,
